pathway,time_category,metric,era5_baseline,delta_median,delta_p10,delta_p90,scaled_median,scaled_p10,scaled_p90,n_models
ssp585,mid,year_id,5000.5,0.0,0.0,0.0,5000.5,5000.5,5000.5,5
ssp585,near,catbond_issue_volume_year_usd,9464500000.0,0.0,0.0,0.0,9464500000.0,9464500000.0,9464500000.0,5
ssp585,near,catbond_limit_in_force_usd,9464500000.0,0.0,0.0,0.0,9464500000.0,9464500000.0,9464500000.0,5
ssp585,near,catbond_payout_usd,511945273.42870957,2.752715041342861,0.7522090856791674,5.660920402187407,1921184727.9403021,897035159.4722905,3410026716.584702,5
ssp585,near,catbond_triggers,3.6528,2.26559163216387,0.6656443280573735,4.713667855673235,11.928553113968183,6.084265601527974,20.870885943203195,5
ssp585,near,citizens_residual_deficit_usd,718277468.2344651,10.094424337119872,3.2125386964904825,22.478216244155412,7968875024.385295,3025771629.7548976,16863873722.513243,5
ssp585,near,citizens_tier1_capacity_usd,539937478.65,0.0,0.0,1.32470103592926e-16,539937478.65,539937478.65,539937478.6500001,5
ssp585,near,citizens_tier1_usd,100789599.68242246,3.732189528240691,1.017688199373861,7.789355406953824,476955488.17273086,203361985.89883927,885875612.9334112,5
ssp585,near,citizens_tier2_capacity_usd,359958319.09999996,0.0,0.0,0.0,359958319.09999996,359958319.09999996,359958319.09999996,5
ssp585,near,citizens_tier2_usd,49554667.266172744,4.349764468196823,1.148758495898172,8.912566881288893,265105798.17388713,106481012.29959574,491213953.55595475,5
ssp585,near,defaulted_premium_base_pct,4.590575368681856,5.009162210279598,1.293506886800091,10.682644142584587,27.585512028923343,10.528516222446703,53.630058442024165,5
ssp585,near,defaults_post,2.1875,5.869931542917324,1.5434591758327096,12.542210748170115,15.027975250131647,5.563816947134052,29.623586011622127,5
ssp585,near,defaults_pre,3.4775,5.961589580010633,1.5418608091571573,12.618767986166763,24.208927764486976,8.839320963844013,47.35926567189492,5
ssp585,near,diag_group_shortfall_total_usd,6174970.940672383,33.559814291352176,8.305356205066614,87.1902108029264,213405848.9641338,57460304.15889178,544571988.9598422,5
ssp585,near,diag_groups_fully_funded_share,0.9986226415094339,-0.0025904540978638957,-0.004707046552538324,-0.0004417251958482224,0.9960357553955161,0.9939220782474303,0.9981815247275347,5
ssp585,near,diag_groups_with_shortfall,0.073,8.864150943396227,2.0133551833976835,20.215091515837106,0.7200830188679246,0.21997492838803087,1.5487016806561087,5
ssp585,near,fhcf_recovery_citizens_usd,160490599.41146898,8.472354993286526,2.2152087798726665,15.493514109091022,1520223930.7107759,516010784.3147821,2647053965.7695394,5
ssp585,near,fhcf_recovery_private_usd,805045573.3874182,7.240774007720124,2.3373779126955085,16.892419874406592,6634198636.201179,2686741315.3364606,14404213417.080091,5
