model,period,time_category,pathway,metric,historical_value,future_value,delta_absolute,delta_relative
cnrm6,ssp585cal,near,ssp585,fhcf_shortfall_usd,138360391.14456993,1966141347.8434281,1827780956.6988583,13.21029047098492
cnrm6,ssp585cal,near,ssp585,fhcf_scaling_factor,0.9958960225232019,0.9525555174157319,-0.043340505107470007,-0.04351910654052269
cnrm6,ssp585cal,near,ssp585,fhcf_recovery_private_usd,309039749.86204416,2546726738.0154624,2237686988.153418,7.240774007720124
cnrm6,ssp585cal,near,ssp585,fhcf_recovery_citizens_usd,71502913.2123233,471642882.9533133,400139969.74099,5.596135202950404
cnrm6,ssp585cal,near,ssp585,catbond_payout_usd,302218151.80869,1134138604.0593112,831920452.2506211,2.752715041342861
cnrm6,ssp585cal,near,ssp585,catbond_unfilled_usd,0.0,0.0,0.0,
cnrm6,ssp585cal,near,ssp585,catbond_triggers,2.2945,7.4929,5.1983999999999995,2.26559163216387
cnrm6,ssp585cal,near,ssp585,catbond_limit_in_force_usd,9464500000.0,9464500000.0,0.0,0.0
cnrm6,ssp585cal,near,ssp585,catbond_issue_volume_year_usd,9464500000.0,9464500000.0,0.0,0.0
cnrm6,ssp585cal,near,ssp585,year_id,5000.5,5000.5,0.0,0.0
ecearth6,ssp245_2cal,mid,ssp245,policy_severity,,,,
ecearth6,ssp245_2cal,mid,ssp245,total_damage_usd,4607603880.672565,61881729412.25239,57274125531.57982,12.4303492693516
ecearth6,ssp245_2cal,mid,ssp245,wind_total_usd,3867540072.178868,52362541050.78427,48495000978.6054,12.538978284272728
ecearth6,ssp245_2cal,mid,ssp245,water_total_usd,740063808.493698,9519188361.468128,8779124552.97443,11.862658938616628
ecearth6,ssp245_2cal,mid,ssp245,underinsured_wind_usd,691272895.053678,9426245988.954569,8734973093.90089,12.636070582837782
ecearth6,ssp245_2cal,mid,ssp245,uninsured_wind_usd,1625548633.2376015,22032523429.429783,20406974796.19218,12.553899882741531
ecearth6,ssp245_2cal,mid,ssp245,nfip_policyholder_shortfall_usd,0.0,0.0,0.0,
ecearth6,ssp245_2cal,mid,ssp245,wind_insured_private_usd,1297445601.6908906,17705846107.37243,16408400505.681538,12.646696311812502
ecearth6,ssp245_2cal,mid,ssp245,wind_insured_citizens_usd,269195137.4933471,3197925525.0274873,2928730387.53414,10.879581313412546
ecearth6,ssp245_2cal,mid,ssp245,wind_underinsured_usd,691272895.053678,9426245988.954569,8734973093.90089,12.636070582837782
ecearth6,ssp245_2cal,mid,ssp245,wind_uninsured_usd,1625548633.2376015,22032523429.429783,20406974796.19218,12.553899882741531
ecearth6,ssp245_2cal,mid,ssp245,flood_insured_capped_usd,169745487.05483168,1859263019.3389204,1689517532.2840886,9.953239768538504
ecearth6,ssp245_2cal,mid,ssp245,flood_un_derinsured_usd,573365074.7422342,7659925342.129207,7086560267.386972,12.359595272824828
ecearth6,ssp245_2cal,mid,ssp245,wind_insured_private_pct,13.531390582538425,28.116328579056148,14.584937996517723,1.0778595080492945
ecearth6,ssp245_2cal,mid,ssp245,wind_insured_citizens_pct,1.9649469212996429,3.9698491633493425,2.0049022420497,1.020334045829406
ecearth6,ssp245_2cal,mid,ssp245,wind_underinsured_pct,6.913701010110295,14.503273001279563,7.589571991169268,1.097758202165614
ecearth6,ssp245_2cal,mid,ssp245,wind_uninsured_pct,16.05794175652373,33.83839047648216,17.780448719958432,1.1072682283664976
ecearth6,ssp245_2cal,mid,ssp245,flood_insured_capped_pct,1.2528529116155633,2.47006995788708,1.2172170462715166,0.971556225783844
ecearth6,ssp245_2cal,mid,ssp245,flood_un_derinsured_pct,5.745579108302944,12.262088821945706,6.516509713642763,1.1341780507774657
ecearth6,ssp245_2cal,mid,ssp245,insured_private_wind_pre_usd,1297445601.6908906,17705846107.37243,16408400505.681538,12.646696311812502
ecearth6,ssp245_2cal,mid,ssp245,insured_citizens_wind_pre_usd,269195137.4933471,3197925525.0274873,2928730387.53414,10.879581313412546
ecearth6,ssp245_2cal,mid,ssp245,insured_flood_pre_usd,169745487.05483168,1859338127.4538844,1689592640.3990526,9.953682243424094
ecearth6,ssp245_2cal,mid,ssp245,defaults_pre,0.9399538106235565,9.8236,8.883646189376444,9.451151842751845
ecearth6,ssp245_2cal,mid,ssp245,defaults_post,0.5877,6.1368,5.5491,9.442062276671772
ecearth6,ssp245_2cal,mid,ssp245,rescued_defaults,0.3498343207149312,3.6868,3.336965679285069,9.538702985074627
ecearth6,ssp245_2cal,mid,ssp245,group_contrib_total_usd,108768069.08252837,2102506143.9538505,1993738074.8713222,18.33017807237676
ecearth6,ssp245_2cal,mid,ssp245,group_supported_companies,0.35134049603373835,3.7445,3.3931595039662614,9.657752357816518
ecearth6,ssp245_2cal,mid,ssp245,defaulted_premium_base_pct,1.3489134295168255,12.228044788561334,10.879131359044509,8.065107160317444
ecearth6,ssp245_2cal,mid,ssp245,largest_entity_deficit_usd,63606602.88996905,1165566049.2080386,1101959446.3180695,17.32460776476795
ecearth6,ssp245_2cal,mid,ssp245,diag_group_shortfall_total_usd,762325.0663940797,33320627.262491334,32558302.196097255,42.70921111134816
ecearth6,ssp245_2cal,mid,ssp245,diag_groups_with_shortfall,0.013655989557184457,0.2285,0.21484401044281556,15.73258455882353
ecearth6,ssp245_2cal,mid,ssp245,diag_groups_fully_funded_share,0.9997423398196756,0.9956886792452831,-0.0040536605743924925,-0.0040547053104939565
ecearth6,ssp245_2cal,mid,ssp245,figa_residual_deficit_usd,235323962.93526787,4790142543.390242,4554818580.454974,19.35552386438392
ecearth6,ssp245_2cal,mid,ssp245,figa_collected_usd,15309357.636876557,123858947.21247871,108549589.57560216,7.090407850564045
ecearth6,ssp245_2cal,mid,ssp245,citizens_residual_deficit_usd,158924209.4804154,2346072988.0684385,2187148778.588023,13.762212728561979
ecearth6,ssp245_2cal,mid,ssp245,citizens_tier1_usd,34666587.13267403,242176836.17512938,207510249.04245535,5.9858863016507415
ecearth6,ssp245_2cal,mid,ssp245,citizens_tier2_usd,15583302.454381777,124261700.68317944,108678398.22879766,6.974028678897843
ecearth6,ssp245_2cal,mid,ssp245,citizens_tier1_capacity_usd,539937478.65,539937478.65,0.0,0.0
ecearth6,ssp245_2cal,mid,ssp245,citizens_tier2_capacity_usd,359958319.09999996,359958319.09999996,0.0,0.0
ecearth6,ssp245_2cal,mid,ssp245,nfip_borrowed_usd,82537450.30434902,1089518920.965525,1006981470.6611758,12.200297767232053
ecearth6,ssp245_2cal,mid,ssp245,nfip_claims_paid_usd,169745487.05483168,1859263019.3389204,1689517532.2840886,9.953239768538504
ecearth6,ssp245_2cal,mid,ssp245,nfip_pool_used_usd,86868240.03771245,769744098.3733956,682875858.3356831,7.861053223125316
ecearth6,ssp245_2cal,mid,ssp245,nfip_fl_premium_base_usd,1395853723.0,1395853723.0,0.0,0.0
ecearth6,ssp245_2cal,mid,ssp245,nfip_fl_premium_depletion_usd,58398687.68345095,447454861.67458624,389056173.9911353,6.662070492063235
ecearth6,ssp245_2cal,mid,ssp245,underinsured_flood_usd,0.0,0.0,0.0,
ecearth6,ssp245_2cal,mid,ssp245,fhcf_total_precap_usd,296115945.23676974,4227533065.180025,3931417119.9432554,13.276614053322103
ecearth6,ssp245_2cal,mid,ssp245,fhcf_total_postcap_usd,231652821.7288704,2729793080.646796,2498140258.917926,10.78398372302921
ecearth6,ssp245_2cal,mid,ssp245,fhcf_shortfall_usd,64463123.50789937,1497739984.5332294,1433276861.02533,22.23405852882222
ecearth6,ssp245_2cal,mid,ssp245,fhcf_scaling_factor,0.9978907064975763,0.960971367045934,-0.036919339451642275,-0.03699737778020077
ecearth6,ssp245_2cal,mid,ssp245,fhcf_recovery_private_usd,192340755.66754037,2336866027.3781495,2144525271.7106092,11.149614465575906
ecearth6,ssp245_2cal,mid,ssp245,fhcf_recovery_citizens_usd,39312066.061330035,392927053.2686468,353614987.20731676,8.995075116521438
ecearth6,ssp245_2cal,mid,ssp245,catbond_payout_usd,201520093.46559817,1138927371.642907,937407278.1773088,4.651681438096073
ecearth6,ssp245_2cal,mid,ssp245,catbond_unfilled_usd,0.0,0.0,0.0,
ecearth6,ssp245_2cal,mid,ssp245,catbond_triggers,1.5367004719349333,7.6373,6.100599528065066,3.9699340499215885
ecearth6,ssp245_2cal,mid,ssp245,catbond_limit_in_force_usd,9464500000.0,9464500000.0,0.0,0.0
ecearth6,ssp245_2cal,mid,ssp245,catbond_issue_volume_year_usd,9464500000.0,9464500000.0,0.0,0.0
ecearth6,ssp245_2cal,mid,ssp245,year_id,5000.5,5000.5,0.0,0.0
ecearth6,ssp245cal,near,ssp245,policy_severity,,,,
ecearth6,ssp245cal,near,ssp245,total_damage_usd,4607603880.672565,53446581460.958015,48838977580.285446,10.599647635759107
ecearth6,ssp245cal,near,ssp245,wind_total_usd,3867540072.178868,45071226080.165215,41203686007.98634,10.653719221782568
ecearth6,ssp245cal,near,ssp245,water_total_usd,740063808.493698,8375355380.792803,7635291572.299105,10.317071966861521
ecearth6,ssp245cal,near,ssp245,underinsured_wind_usd,691272895.053678,8078958346.9804735,7387685451.926796,10.687075256079778
ecearth6,ssp245cal,near,ssp245,uninsured_wind_usd,1625548633.2376015,18848816656.28853,17223268023.050926,10.595356958805583
ecearth6,ssp245cal,near,ssp245,nfip_policyholder_shortfall_usd,0.0,0.0,0.0,
ecearth6,ssp245cal,near,ssp245,wind_insured_private_usd,1297445601.6908906,15211749364.194807,13914303762.503916,10.72438316055036
ecearth6,ssp245cal,near,ssp245,wind_insured_citizens_usd,269195137.4933471,2931701712.7014017,2662506575.2080545,9.890619124848998
ecearth6,ssp245cal,near,ssp245,wind_underinsured_usd,691272895.053678,8078958346.9804735,7387685451.926796,10.687075256079778
ecearth6,ssp245cal,near,ssp245,wind_uninsured_usd,1625548633.2376015,18848816656.28853,17223268023.050926,10.595356958805583
ecearth6,ssp245cal,near,ssp245,flood_insured_capped_usd,169745487.05483168,1712209089.936857,1542463602.8820252,9.086919656272064
ecearth6,ssp245cal,near,ssp245,flood_un_derinsured_usd,573365074.7422342,6663146290.855947,6089781216.113712,10.621123407022086
ecearth6,ssp245cal,near,ssp245,wind_insured_private_pct,13.531390582538425,28.29161945616908,14.760228873630655,1.0908138955561584
ecearth6,ssp245cal,near,ssp245,wind_insured_citizens_pct,1.9649469212996429,3.991287116234326,2.026340194934683,1.0312442402232593
ecearth6,ssp245cal,near,ssp245,wind_underinsured_pct,6.913701010110295,14.433751477146766,7.52005046703647,1.0877025859289366
ecearth6,ssp245cal,near,ssp245,wind_uninsured_pct,16.05794175652373,33.66117593090378,17.603234174380052,1.0962322843915242
ecearth6,ssp245cal,near,ssp245,flood_insured_capped_pct,1.2528529116155633,2.50433651848446,1.2514836068688968,0.9989070506729311
ecearth6,ssp245cal,near,ssp245,flood_un_derinsured_pct,5.745579108302944,12.337829501061586,6.592250392758642,1.1473604781165005
ecearth6,ssp245cal,near,ssp245,insured_private_wind_pre_usd,1297445601.6908906,15211749364.194807,13914303762.503916,10.72438316055036
ecearth6,ssp245cal,near,ssp245,insured_citizens_wind_pre_usd,269195137.4933471,2931701712.7014017,2662506575.2080545,9.890619124848998
ecearth6,ssp245cal,near,ssp245,insured_flood_pre_usd,169745487.05483168,1712209089.936857,1542463602.8820252,9.086919656272064
ecearth6,ssp245cal,near,ssp245,defaults_pre,0.9399538106235565,9.0471,8.107146189376444,8.625047420147421
ecearth6,ssp245cal,near,ssp245,defaults_post,0.5877,5.6857,5.098,8.674493789348306
ecearth6,ssp245cal,near,ssp245,rescued_defaults,0.3498343207149312,3.3614,3.011565679285069,8.608548392652125
ecearth6,ssp245cal,near,ssp245,group_contrib_total_usd,108768069.08252837,1718387621.889135,1609619552.8066065,14.798640505287437
ecearth6,ssp245cal,near,ssp245,group_supported_companies,0.35134049603373835,3.4057,3.0543595039662614,8.693445641611888
ecearth6,ssp245cal,near,ssp245,defaulted_premium_base_pct,1.3489134295168255,11.52694185863869,10.178028429121865,7.545353323947251
ecearth6,ssp245cal,near,ssp245,largest_entity_deficit_usd,63606602.88996905,963892419.7054094,900285816.8154404,14.153967920167265
ecearth6,ssp245cal,near,ssp245,diag_group_shortfall_total_usd,762325.0663940797,24403097.226378627,23640772.159984548,31.01140602893882
ecearth6,ssp245cal,near,ssp245,diag_groups_with_shortfall,0.013655989557184457,0.2104,0.19674401044281556,14.407158823529413
ecearth6,ssp245cal,near,ssp245,diag_groups_fully_funded_share,0.9997423398196756,0.9960301886792453,-0.003712151140430331,-0.0037131078604712236
ecearth6,ssp245cal,near,ssp245,figa_residual_deficit_usd,235323962.93526787,3895776976.5360556,3660453013.6007876,15.554952279159487
ecearth6,ssp245cal,near,ssp245,figa_collected_usd,15309357.636876557,116981436.70869385,101672079.0718173,6.641172117301234
ecearth6,ssp245cal,near,ssp245,citizens_residual_deficit_usd,158924209.4804154,2116266772.430279,1957342562.9498637,12.31620134747986
ecearth6,ssp245cal,near,ssp245,citizens_tier1_usd,34666587.13267403,224465659.98375997,189799072.85108593,5.474985816304833
ecearth6,ssp245cal,near,ssp245,citizens_tier2_usd,15583302.454381777,116259820.74774045,100676518.29335867,6.460538039871647
ecearth6,ssp245cal,near,ssp245,citizens_tier1_capacity_usd,539937478.65,539937478.65,0.0,0.0
ecearth6,ssp245cal,near,ssp245,citizens_tier2_capacity_usd,359958319.09999996,359958319.09999996,0.0,0.0
ecearth6,ssp245cal,near,ssp245,nfip_borrowed_usd,82537450.30434902,990878224.7708936,908340774.4665445,11.005195473292718
ecearth6,ssp245cal,near,ssp245,nfip_claims_paid_usd,169745487.05483168,1712209089.936857,1542463602.8820252,9.086919656272064
ecearth6,ssp245cal,near,ssp245,nfip_pool_used_usd,86868240.03771245,721330865.1659636,634462625.1282512,7.303735229962175
ecearth6,ssp245cal,near,ssp245,nfip_fl_premium_base_usd,1395853723.0,1395853723.0,0.0,0.0
ecearth6,ssp245cal,near,ssp245,nfip_fl_premium_depletion_usd,58398687.68345095,420569609.81502634,362170922.1315754,6.201696245208735
ecearth6,ssp245cal,near,ssp245,underinsured_flood_usd,0.0,0.0,0.0,
ecearth6,ssp245cal,near,ssp245,fhcf_total_precap_usd,296115945.23676974,3730685757.153652,3434569811.9168825,11.598733088049864
ecearth6,ssp245cal,near,ssp245,fhcf_total_postcap_usd,231652821.7288704,2541288845.8091617,2309636024.0802913,9.970247747655414
ecearth6,ssp245cal,near,ssp245,fhcf_shortfall_usd,64463123.50789937,1189396911.3444903,1124933787.836591,17.45081104701265
ecearth6,ssp245cal,near,ssp245,fhcf_scaling_factor,0.9978907064975763,0.967447602065721,-0.030443104431855272,-0.03050745360552089
ecearth6,ssp245cal,near,ssp245,fhcf_recovery_private_usd,192340755.66754037,2155702626.397375,1963361870.7298348,10.207726718738133
ecearth6,ssp245cal,near,ssp245,fhcf_recovery_citizens_usd,39312066.061330035,385586219.41178685,346274153.35045683,8.808342782346795
ecearth6,ssp245cal,near,ssp245,catbond_payout_usd,201520093.46559817,1084618413.841249,883098320.3756509,4.382184948353084
ecearth6,ssp245cal,near,ssp245,catbond_unfilled_usd,0.0,0.0,0.0,
ecearth6,ssp245cal,near,ssp245,catbond_triggers,1.5367004719349333,7.3366,5.799899528065066,3.7742550575013065
ecearth6,ssp245cal,near,ssp245,catbond_limit_in_force_usd,9464500000.0,9464500000.0,0.0,0.0
ecearth6,ssp245cal,near,ssp245,catbond_issue_volume_year_usd,9464500000.0,9464500000.0,0.0,0.0
ecearth6,ssp245cal,near,ssp245,year_id,5000.5,5000.5,0.0,0.0
ecearth6,ssp585_2cal,mid,ssp585,policy_severity,,,,
ecearth6,ssp585_2cal,mid,ssp585,total_damage_usd,4607603880.672565,184878524019.4969,180270920138.8243,39.12465672125235
ecearth6,ssp585_2cal,mid,ssp585,wind_total_usd,3867540072.178868,156380452092.2239,152512912020.04504,39.4340870873313
ecearth6,ssp585_2cal,mid,ssp585,water_total_usd,740063808.493698,28498071927.272995,27758008118.779297,37.50758758934186
ecearth6,ssp585_2cal,mid,ssp585,underinsured_wind_usd,691272895.053678,28017435028.14989,27326162133.096214,39.53020916721219
ecearth6,ssp585_2cal,mid,ssp585,uninsured_wind_usd,1625548633.2376015,65729528089.970375,64103979456.73277,39.43528858257352
ecearth6,ssp585_2cal,mid,ssp585,nfip_policyholder_shortfall_usd,0.0,0.0,0.0,
ecearth6,ssp585_2cal,mid,ssp585,wind_insured_private_usd,1297445601.6908906,52636785326.73225,51339339725.04136,39.56955086065541
ecearth6,ssp585_2cal,mid,ssp585,wind_insured_citizens_usd,269195137.4933471,9996703647.371397,9727508509.87805,36.13552830284112
ecearth6,ssp585_2cal,mid,ssp585,wind_underinsured_usd,691272895.053678,28017435028.14989,27326162133.096214,39.53020916721219
ecearth6,ssp585_2cal,mid,ssp585,wind_uninsured_usd,1625548633.2376015,65729528089.970375,64103979456.73277,39.43528858257352
ecearth6,ssp585_2cal,mid,ssp585,flood_insured_capped_usd,169745487.05483168,5668526847.440857,5498781360.386025,32.39427130460201
ecearth6,ssp585_2cal,mid,ssp585,flood_un_derinsured_usd,573365074.7422342,22829545079.832138,22256180005.089905,38.816769603721575
ecearth6,ssp585_2cal,mid,ssp585,wind_insured_private_pct,13.531390582538425,28.971630459107143,15.440239876568718,1.1410682281607898
ecearth6,ssp585_2cal,mid,ssp585,wind_insured_citizens_pct,1.9649469212996429,4.429307886387938,2.4643609650882947,1.2541615950920102
ecearth6,ssp585_2cal,mid,ssp585,wind_underinsured_pct,6.913701010110295,14.934237338942475,8.02053632883218,1.1600930264562057
ecearth6,ssp585_2cal,mid,ssp585,wind_uninsured_pct,16.05794175652373,34.90009207671982,18.842150320196094,1.1733851452376358
ecearth6,ssp585_2cal,mid,ssp585,flood_insured_capped_pct,1.2528529116155633,2.5642827674546207,1.3114298558390574,1.0467548454255167
ecearth6,ssp585_2cal,mid,ssp585,flood_un_derinsured_pct,5.745579108302944,12.440449471388003,6.69487036308506,1.1652211616772092
ecearth6,ssp585_2cal,mid,ssp585,insured_private_wind_pre_usd,1297445601.6908906,52636785326.73225,51339339725.04136,39.56955086065541
ecearth6,ssp585_2cal,mid,ssp585,insured_citizens_wind_pre_usd,269195137.4933471,9996703647.371397,9727508509.87805,36.13552830284112
ecearth6,ssp585_2cal,mid,ssp585,insured_flood_pre_usd,169745487.05483168,5672423419.213936,5502677932.159104,32.417226682330664
ecearth6,ssp585_2cal,mid,ssp585,defaults_pre,0.9399538106235565,21.5778,20.637846189376443,21.9562343980344
ecearth6,ssp585_2cal,mid,ssp585,defaults_post,0.5877,13.2641,12.6764,21.56950825250978
ecearth6,ssp585_2cal,mid,ssp585,rescued_defaults,0.3498343207149312,8.3137,7.963865679285069,22.76467804247991
ecearth6,ssp585_2cal,mid,ssp585,group_contrib_total_usd,108768069.08252837,7443746477.419247,7334978408.336719,67.43687251422348
ecearth6,ssp585_2cal,mid,ssp585,group_supported_companies,0.35134049603373835,8.5775,8.226159503966262,23.413638896827663
ecearth6,ssp585_2cal,mid,ssp585,defaulted_premium_base_pct,1.3489134295168255,23.472906616570054,22.123993187053227,16.401344002467184
ecearth6,ssp585_2cal,mid,ssp585,largest_entity_deficit_usd,63606602.88996905,3911305054.076402,3847698451.1864333,60.49212308732223
ecearth6,ssp585_2cal,mid,ssp585,diag_group_shortfall_total_usd,762325.0663940797,175499645.47598955,174737320.40959546,229.21628595545351
ecearth6,ssp585_2cal,mid,ssp585,diag_groups_with_shortfall,0.013655989557184457,0.6247,0.6110440104428155,44.74549485294117
ecearth6,ssp585_2cal,mid,ssp585,diag_groups_fully_funded_share,0.9997423398196756,0.9882132075471698,-0.011529132272505849,-0.011532103636408325
ecearth6,ssp585_2cal,mid,ssp585,figa_residual_deficit_usd,235323962.93526787,16993628377.497206,16758304414.561937,71.21376083221816
ecearth6,ssp585_2cal,mid,ssp585,figa_collected_usd,15309357.636876557,214697446.72938165,199388089.0925051,13.023935675277922
ecearth6,ssp585_2cal,mid,ssp585,citizens_residual_deficit_usd,158924209.4804154,8192316803.831216,8033392594.3508005,50.54857671222693
ecearth6,ssp585_2cal,mid,ssp585,citizens_tier1_usd,34666587.13267403,399914645.4597012,365248058.32702714,10.536025854785478
ecearth6,ssp585_2cal,mid,ssp585,citizens_tier2_usd,15583302.454381777,232205521.13613793,216622218.68175617,13.900918583585948
ecearth6,ssp585_2cal,mid,ssp585,citizens_tier1_capacity_usd,539937478.65,539937478.65,0.0,0.0
ecearth6,ssp585_2cal,mid,ssp585,citizens_tier2_capacity_usd,359958319.09999996,359958319.09999996,0.0,0.0
ecearth6,ssp585_2cal,mid,ssp585,nfip_borrowed_usd,82537450.30434902,4024821961.976133,3942284511.671784,47.76358485917585
ecearth6,ssp585_2cal,mid,ssp585,nfip_claims_paid_usd,169745487.05483168,5668526847.440857,5498781360.386025,32.39427130460201
ecearth6,ssp585_2cal,mid,ssp585,nfip_pool_used_usd,86868240.03771245,1643704885.4647245,1556836645.427012,17.921816359478864
ecearth6,ssp585_2cal,mid,ssp585,nfip_fl_premium_base_usd,1395853723.0,1395853723.0,0.0,0.0
ecearth6,ssp585_2cal,mid,ssp585,nfip_fl_premium_depletion_usd,58398687.68345095,837105023.8660342,778706336.1825832,13.33431224351388
ecearth6,ssp585_2cal,mid,ssp585,underinsured_flood_usd,0.0,0.0,0.0,
ecearth6,ssp585_2cal,mid,ssp585,fhcf_total_precap_usd,296115945.23676974,12980551715.425066,12684435770.188295,42.83604437459798
ecearth6,ssp585_2cal,mid,ssp585,fhcf_total_postcap_usd,231652821.7288704,6739070270.65053,6507417448.921659,28.091250520306758
ecearth6,ssp585_2cal,mid,ssp585,fhcf_shortfall_usd,64463123.50789937,6241481444.774536,6177018321.266637,95.82251037695528
ecearth6,ssp585_2cal,mid,ssp585,fhcf_scaling_factor,0.9978907064975763,0.8632786027424576,-0.13461210375511867,-0.1348966403621333
ecearth6,ssp585_2cal,mid,ssp585,fhcf_recovery_private_usd,192340755.66754037,5697492772.830907,5505152017.163366,28.62186954635336
ecearth6,ssp585_2cal,mid,ssp585,fhcf_recovery_citizens_usd,39312066.061330035,1041577497.8196226,1002265431.7582926,25.495109572584575
ecearth6,ssp585_2cal,mid,ssp585,catbond_payout_usd,201520093.46559817,1770982578.3788297,1569462484.9132316,7.7881190799524775
ecearth6,ssp585_2cal,mid,ssp585,catbond_unfilled_usd,0.0,0.0,0.0,
ecearth6,ssp585_2cal,mid,ssp585,catbond_triggers,1.5367004719349333,10.959,9.422299528065066,6.131513395190799
ecearth6,ssp585_2cal,mid,ssp585,catbond_limit_in_force_usd,9464500000.0,9464500000.0,0.0,0.0
ecearth6,ssp585_2cal,mid,ssp585,catbond_issue_volume_year_usd,9464500000.0,9464500000.0,0.0,0.0
ecearth6,ssp585_2cal,mid,ssp585,year_id,5000.5,5000.5,0.0,0.0
ecearth6,ssp585cal,near,ssp585,policy_severity,,,,
ecearth6,ssp585cal,near,ssp585,total_damage_usd,4607603880.672565,72127576362.40935,67519972481.736786,14.65403151624245
ecearth6,ssp585cal,near,ssp585,wind_total_usd,3867540072.178868,60813379752.44792,56945839680.26905,14.724046452655706
ecearth6,ssp585cal,near,ssp585,water_total_usd,740063808.493698,11314196609.961435,10574132801.467737,14.288136617557324
ecearth6,ssp585cal,near,ssp585,underinsured_wind_usd,691272895.053678,10978394187.030546,10287121291.976868,14.881418562170099
ecearth6,ssp585cal,near,ssp585,uninsured_wind_usd,1625548633.2376015,25419752355.361908,23794203722.124306,14.637644937594665
ecearth6,ssp585cal,near,ssp585,nfip_policyholder_shortfall_usd,0.0,0.0,0.0,
ecearth6,ssp585cal,near,ssp585,wind_insured_private_usd,1297445601.6908906,20525433618.207214,19227988016.516323,14.819879917475944
ecearth6,ssp585cal,near,ssp585,wind_insured_citizens_usd,269195137.4933471,3889799591.84825,3620604454.3549027,13.449739427200399
ecearth6,ssp585cal,near,ssp585,wind_underinsured_usd,691272895.053678,10978394187.030546,10287121291.976868,14.881418562170099
ecearth6,ssp585cal,near,ssp585,wind_uninsured_usd,1625548633.2376015,25419752355.361908,23794203722.124306,14.637644937594665
ecearth6,ssp585cal,near,ssp585,flood_insured_capped_usd,169745487.05483168,2252994063.721445,2083248576.6666133,12.272777396395089
ecearth6,ssp585cal,near,ssp585,flood_un_derinsured_usd,573365074.7422342,9061202546.239988,8487837471.497754,14.803548115157872
ecearth6,ssp585cal,near,ssp585,wind_insured_private_pct,13.531390582538425,28.669822096758043,15.138431514219619,1.1187639157911087
ecearth6,ssp585cal,near,ssp585,wind_insured_citizens_pct,1.9649469212996429,4.235106824684365,2.270159903384722,1.155328868569746
ecearth6,ssp585cal,near,ssp585,wind_underinsured_pct,6.913701010110295,14.721988714117412,7.808287704007117,1.129393315185111
ecearth6,ssp585cal,near,ssp585,wind_uninsured_pct,16.05794175652373,34.25057295339451,18.19263119687078,1.132936678480591
ecearth6,ssp585cal,near,ssp585,flood_insured_capped_pct,1.2528529116155633,2.5961898673198536,1.3433369557042902,1.0722223999719545
ecearth6,ssp585cal,near,ssp585,flood_un_derinsured_pct,5.745579108302944,12.286319543725813,6.54074043542287,1.1383953318075175
ecearth6,ssp585cal,near,ssp585,insured_private_wind_pre_usd,1297445601.6908906,20525433618.207214,19227988016.516323,14.819879917475944
ecearth6,ssp585cal,near,ssp585,insured_citizens_wind_pre_usd,269195137.4933471,3889799591.84825,3620604454.3549027,13.449739427200399
ecearth6,ssp585cal,near,ssp585,insured_flood_pre_usd,169745487.05483168,2252994063.721445,2083248576.6666133,12.272777396395089
ecearth6,ssp585cal,near,ssp585,defaults_pre,0.9399538106235565,11.4586,10.518646189376444,11.190599017199018
ecearth6,ssp585cal,near,ssp585,defaults_post,0.5877,7.1483,6.5606,11.16317849242811
ecearth6,ssp585cal,near,ssp585,rescued_defaults,0.3498343207149312,4.3103,3.9604656792850688,11.320975229621126
ecearth6,ssp585cal,near,ssp585,group_contrib_total_usd,108768069.08252837,2450773617.501497,2342005548.418968,21.53210559104399
ecearth6,ssp585cal,near,ssp585,group_supported_companies,0.35134049603373835,4.3772,4.025859503966262,11.458569534152616
ecearth6,ssp585cal,near,ssp585,defaulted_premium_base_pct,1.3489134295168255,14.224070115877845,12.87515668636102,9.544835424296162
ecearth6,ssp585cal,near,ssp585,largest_entity_deficit_usd,63606602.88996905,1355280416.5266361,1291673813.636667,20.307228415752537
ecearth6,ssp585cal,near,ssp585,diag_group_shortfall_total_usd,762325.0663940797,38401806.390978195,37639481.32458411,49.37458176814901
ecearth6,ssp585cal,near,ssp585,diag_groups_with_shortfall,0.013655989557184457,0.2727,0.25904401044281555,18.96925955882353
ecearth6,ssp585cal,near,ssp585,diag_groups_fully_funded_share,0.9997423398196756,0.9948547169811321,-0.004887622838543493,-0.004888882508892319
ecearth6,ssp585cal,near,ssp585,figa_residual_deficit_usd,235323962.93526787,5567969061.745722,5332645098.810454,22.66086730945178
ecearth6,ssp585cal,near,ssp585,figa_collected_usd,15309357.636876557,142601732.4469444,127292374.81006783,8.31467771733617
ecearth6,ssp585cal,near,ssp585,citizens_residual_deficit_usd,158924209.4804154,2875451709.5173154,2716527500.0369,17.093226443713498
ecearth6,ssp585cal,near,ssp585,citizens_tier1_usd,34666587.13267403,279419440.2622115,244752853.12953746,7.060194653509819
ecearth6,ssp585cal,near,ssp585,citizens_tier2_usd,15583302.454381777,142702647.64540777,127119345.19102599,8.157407299457379
ecearth6,ssp585cal,near,ssp585,citizens_tier1_capacity_usd,539937478.65,539937478.65,0.0,0.0
ecearth6,ssp585cal,near,ssp585,citizens_tier2_capacity_usd,359958319.09999996,359958319.09999996,0.0,0.0
ecearth6,ssp585cal,near,ssp585,nfip_borrowed_usd,82537450.30434902,1333422929.3272347,1250885479.0228858,15.15536855585391
