pathway_abs,time_category,metric,era5_baseline_abs,delta_median_abs,delta_p10_abs,delta_p90_abs,scaled_median_abs,scaled_p10_abs,scaled_p90_abs,n_models_abs,pathway_rel,era5_baseline_rel,delta_median_rel,delta_p10_rel,delta_p90_rel,scaled_median_rel,scaled_p10_rel,scaled_p90_rel,n_models_rel,diff_median,diff_median_pct
ssp245,near,group_contrib_total_usd,572184876.4533527,933594988.4218494,124778761.4998932,1737256265.5673528,1505779864.8752022,696963637.9532459,2309441142.020705,5,ssp585,572184876.4533527,12.365897924908898,4.656690685429195,32.54052854931698,7647764652.852121,3236672860.977135,19191383184.171085,5,-6141984787.976919,-80.31084985972151
ssp245,near,group_supported_companies,1.3025,1.897028198695434,0.304990684653616,3.021375702379757,3.1995281986954343,1.6074906846536159,4.323875702379757,5,ssp245,1.3025,5.321217547000896,0.8816152237015713,10.444412408978907,8.233385854968667,2.4508038288712966,14.906347162695027,5,-5.0338576562732325,-61.139581515366615
ssp245,near,group_supported_companies,1.3025,1.897028198695434,0.304990684653616,3.021375702379757,3.1995281986954343,1.6074906846536159,4.323875702379757,5,ssp585,1.3025,6.216472694717995,1.580774380472592,12.961109324717558,9.399455684870189,3.361458630565551,18.18434489544462,5,-6.199927486174754,-65.96049488434159
ssp245,near,insured_citizens_wind_pre_usd,1077922754.0709696,1537612149.9521623,210804393.17639047,2756116068.4059315,2615534904.023132,1288727147.24736,3834038822.476901,5,ssp245,1077922754.0709696,6.318158908921383,0.9692191515399375,12.851284856545393,7888410005.833539,2122666131.1972275,14930615119.988924,5,-5272875101.810408,-66.84331947643538
ssp245,near,insured_citizens_wind_pre_usd,1077922754.0709696,1537612149.9521623,210804393.17639047,2756116068.4059315,2615534904.023132,1288727147.24736,3834038822.476901,5,ssp585,1077922754.0709696,7.779949040099188,2.340478939633842,16.171446420538885,9464106849.906483,3600778258.526183,18509492817.00937,5,-6848571945.88335,-72.36363720841786
ssp245,near,insured_flood_pre_usd,644954483.8175347,885080991.0388035,125656321.38067788,1624189551.918182,1530035474.856338,770610805.1982126,2269144035.735717,5,ssp245,644954483.8175347,7.311596789630856,1.1604334097121236,12.781039595599655,5360601617.155847,1393381214.583039,8888143278.848982,5,-3830566142.2995086,-71.45776567391846
ssp245,near,insured_flood_pre_usd,644954483.8175347,885080991.0388035,125656321.38067788,1624189551.918182,1530035474.856338,770610805.1982126,2269144035.735717,5,ssp585,644954483.8175347,9.01644629469325,2.3894120751095187,15.320226441038594,6460151949.679943,2186016515.347179,10525803220.065327,5,-4930116474.823605,-76.31579741816846
ssp245,near,insured_private_wind_pre_usd,5491050988.223578,8372624471.3746805,1226225270.721778,14362426074.179983,13863675459.598259,6717276258.945356,19853477062.40356,5,ssp245,5491050988.223578,6.831891219435765,1.0106280206400151,14.17223524502364,43005314020.14233,11040460979.685373,83311517335.74767,5,-29141638560.544067,-67.76287820359839
ssp245,near,insured_private_wind_pre_usd,5491050988.223578,8372624471.3746805,1226225270.721778,14362426074.179983,13863675459.598259,6717276258.945356,19853477062.40356,5,ssp585,5491050988.223578,8.490010906200652,2.3976055707357427,17.60763454579402,52110133764.74563,18656425426.782436,102175470061.18546,5,-38246458305.14737,-73.39543298394385
ssp245,near,largest_entity_deficit_usd,328194908.3869914,524129496.716551,72153668.9966106,955963183.5141488,852324405.1035423,400348577.38360196,1284158091.9011402,5,ssp245,328194908.3869914,8.530801795715721,1.238043278716633,21.235904349472154,3127960622.199494,734514408.8245273,7297710590.876917,5,-2275636217.0959516,-72.75143430340847
ssp245,near,largest_entity_deficit_usd,328194908.3869914,524129496.716551,72153668.9966106,955963183.5141488,852324405.1035423,400348577.38360196,1284158091.9011402,5,ssp585,328194908.3869914,10.932182556503069,3.630360293057332,26.62294333440888,3916081560.9883814,1519660672.1787138,9065709357.015377,5,-3063757155.884839,-78.23527442343607
ssp245,near,nfip_borrowed_usd,345997559.61779946,478039393.17067,66173183.20356227,1009195594.8937654,824036952.7884694,412170742.8213617,1355193154.511565,5,ssp245,345997559.61779946,11.005195473292718,2.533626198476945,24.211172670042405,4153768336.493933,1222626041.274545,8723004218.937634,5,-3329731383.705464,-80.16170171194446
ssp245,near,nfip_borrowed_usd,345997559.61779946,478039393.17067,66173183.20356227,1009195594.8937654,824036952.7884694,412170742.8213617,1355193154.511565,5,ssp585,345997559.61779946,15.71153321383595,5.945036875141826,27.40871798837403,5782149709.45904,2402965810.2546997,9829347095.847694,5,-4958112756.67057,-85.74860572287804
ssp245,near,nfip_claims_paid_usd,644954483.8175347,885080991.0388035,125656321.38067788,1623488661.8899899,1530035474.856338,770610805.1982126,2268443145.7075243,5,ssp245,644954483.8175347,7.3065088186573055,1.1604334097121236,12.781039595599655,5357320107.462923,1393381214.583039,8888143278.848982,5,-3827284632.606585,-71.44028275023274
ssp245,near,nfip_claims_paid_usd,644954483.8175347,885080991.0388035,125656321.38067788,1623488661.8899899,1530035474.856338,770610805.1982126,2268443145.7075243,5,ssp585,644954483.8175347,9.010155488762292,2.3894120751095187,15.320226441038594,6456094666.187945,2186016515.347179,10525803220.065327,5,-4926059191.331608,-76.30091326154981
ssp245,near,nfip_fl_premium_base_usd,1395853723.0,0.0,0.0,0.0,1395853723.0,1395853723.0,1395853723.0,5,ssp245,1395853723.0,0.0,0.0,0.0,1395853723.0,1395853723.0,1395853723.0,5,0.0,0.0
ssp245,near,nfip_fl_premium_base_usd,1395853723.0,0.0,0.0,0.0,1395853723.0,1395853723.0,1395853723.0,5,ssp585,1395853723.0,0.0,0.0,0.0,1395853723.0,1395853723.0,1395853723.0,5,0.0,0.0
ssp245,near,nfip_fl_premium_depletion_usd,182250316.13919604,233457518.3559217,39800451.79866109,348629086.28629637,415707834.4951177,222050767.93785712,530879402.4254924,5,ssp245,182250316.13919604,3.5342455882139463,0.7040382987828722,7.052311614199538,826367691.9047467,310561518.66647625,1467536337.339186,5,-410659857.4096289,-49.694568341977806
ssp245,near,nfip_fl_premium_depletion_usd,182250316.13919604,233457518.3559217,39800451.79866109,348629086.28629637,415707834.4951177,222050767.93785712,530879402.4254924,5,ssp585,182250316.13919604,4.045209956759715,1.054659382181871,8.81528646282141,919491109.6080776,374462321.96101123,1788839060.8459733,5,-503783275.1129599,-54.789357922959326
ssp245,near,nfip_pool_used_usd,298956924.1997352,407093813.8018923,60546808.2177663,621106865.4969722,706050738.0016274,359503732.4175015,920063789.6967075,5,ssp245,298956924.1997352,4.231689445447661,0.7609452474363123,8.583055773984562,1564049784.9792514,526446774.8577016,2864920878.6249375,5,-857999046.9776239,-54.8575278880273
ssp245,near,nfip_pool_used_usd,298956924.1997352,407093813.8018923,60546808.2177663,621106865.4969722,706050738.0016274,359503732.4175015,920063789.6967075,5,ssp585,298956924.1997352,4.879636544917069,1.2694585891344266,10.660584020516188,1757758056.8807654,678470359.4062989,3486012333.146102,5,-1051707318.879138,-59.83231393889602
ssp245,near,rescued_defaults,1.29,1.8703292523833417,0.3027970220103458,2.9741794075710413,3.1603292523833417,1.5927970220103458,4.264179407571041,5,ssp245,1.29,5.254997298757428,0.8784609758046076,10.325080033983927,8.068946515397082,2.423214658787944,14.609353243839266,5,-4.90861726301374,-60.833434124853426
ssp245,near,rescued_defaults,1.29,1.8703292523833417,0.3027970220103458,2.9741794075710413,3.1603292523833417,1.5927970220103458,4.264179407571041,5,ssp585,1.29,6.118314424635332,1.557477389650874,12.838387876463838,9.18262560777958,3.2991458326496272,17.85152036063835,5,-6.022296355396238,-65.58359899040323
ssp245,near,total_damage_usd,19343788695.230297,29128189871.5779,4238161433.7211304,50921726226.8359,48471978566.8082,23581950128.951427,70265514922.0662,5,ssp245,19343788695.230297,7.0638090210194076,1.018110866368603,14.046558238018417,155984617781.2913,39037910162.5824,291057443146.70496,5,-107512639214.4831,-68.92515476444505
ssp245,near,total_damage_usd,19343788695.230297,29128189871.5779,4238161433.7211304,50921726226.8359,48471978566.8082,23581950128.951427,70265514922.0662,5,ssp585,19343788695.230297,8.779211599489296,2.436216069951405,17.566666773659247,189167002786.46603,66469437568.29467,359149678844.4177,5,-140695024219.65784,-74.37609210231874
ssp245,near,underinsured_wind_usd,2969616746.555762,4371917012.884523,629861096.8458134,7787405820.54471,7341533759.440285,3599477843.401575,10757022567.100471,5,ssp245,2969616746.555762,7.104042975796164,0.9938808014153193,13.903767373042486,24065901735.731876,5921061818.518955,44258477177.75834,5,-16724367976.291592,-69.4940424836027
ssp245,near,underinsured_wind_usd,2969616746.555762,4371917012.884523,629861096.8458134,7787405820.54471,7341533759.440285,3599477843.401575,10757022567.100471,5,ssp585,2969616746.555762,8.785096723413512,2.353902521751335,17.669561169833553,29057987096.516678,9959805094.908365,55441441500.7849,5,-21716453337.076393,-74.73488533443408
ssp245,near,uninsured_wind_usd,6765845907.801158,10165588784.625048,1444370917.5870657,17981772857.29259,16931434692.426205,8210216825.388224,24747618765.09375,5,ssp245,6765845907.801158,7.086309253740188,0.9612234168177501,13.984047192518643,54710722373.63268,13269335428.960178,101379754379.8017,5,-37779287681.20648,-69.05280362266585
ssp245,near,uninsured_wind_usd,6765845907.801158,10165588784.625048,1444370917.5870657,17981772857.29259,16931434692.426205,8210216825.388224,24747618765.09375,5,ssp585,6765845907.801158,8.819709199386548,2.4035179879935744,17.794434814180136,66438639302.46686,23027678251.193954,127160249876.95628,5,-49507204610.04065,-74.51568113045694
ssp245,near,water_total_usd,3039352298.578831,4675161369.182147,669281311.8542982,8027636528.29403,7714513667.760979,3708633610.4331293,11066988826.872862,5,ssp245,3039352298.578831,7.741885015290371,1.1565695730405696,14.249263693379248,26569668315.134632,6554574688.866025,46347884658.10693,5,-18855154647.373653,-70.96496058489886
ssp245,near,water_total_usd,3039352298.578831,4675161369.182147,669281311.8542982,8027636528.29403,7714513667.760979,3708633610.4331293,11066988826.872862,5,ssp585,3039352298.578831,9.67028273710879,2.6735002214547614,17.033096595171102,32430748363.517624,11165061341.908375,54808933587.02738,5,-24716234695.756645,-76.21234767299025
ssp245,near,wind_insured_citizens_pct,3.6899013245489156,1.1316092987125534,0.3612646228597074,1.9172813079467765,4.821510623261469,4.051165947408623,5.607182632495692,5,ssp245,3.6899013245489156,0.3809669644406065,0.16377510211609606,1.00711769196454,5.0956318312476885,4.294215290775233,7.406066230105519,5,-0.2741212079862194,-5.379533236786057
ssp245,near,wind_insured_citizens_pct,3.6899013245489156,1.1316092987125534,0.3612646228597074,1.9172813079467765,4.821510623261469,4.051165947408623,5.607182632495692,5,ssp585,3.6899013245489156,0.4318591958159023,0.1959414918575836,1.0909159542846383,5.2834191432086435,4.412906094888304,7.715273549235347,5,-0.4619085199471744,-8.742606017561865
ssp245,near,wind_insured_citizens_usd,1077922754.0709696,1537612149.9521623,210804393.17639047,2756116068.4059315,2615534904.023132,1288727147.24736,3834038822.476901,5,ssp245,1077922754.0709696,6.318158908921383,0.9692191515399375,12.851284856545393,7888410005.833539,2122666131.1972275,14930615119.988924,5,-5272875101.810408,-66.84331947643538
ssp245,near,wind_insured_citizens_usd,1077922754.0709696,1537612149.9521623,210804393.17639047,2756116068.4059315,2615534904.023132,1288727147.24736,3834038822.476901,5,ssp585,1077922754.0709696,7.779949040099188,2.340478939633842,16.171446420538885,9464106849.906483,3600778258.526183,18509492817.00937,5,-6848571945.88335,-72.36363720841786
ssp245,near,wind_insured_private_pct,20.511926737827867,7.798264736165482,2.73038436401417,14.205821001004306,28.31019147399335,23.242311101842038,34.71774773883217,5,ssp245,20.511926737827867,0.4166195001826242,0.17870140554030206,1.0747410633274894,29.05759540312432,24.17743687621741,42.55693669093655,5,-0.7474039291309715,-2.5721465205982232
ssp245,near,wind_insured_private_pct,20.511926737827867,7.798264736165482,2.73038436401417,14.205821001004306,28.31019147399335,23.242311101842038,34.71774773883217,5,ssp585,20.511926737827867,0.4548757669317575,0.21682532585038727,1.1045904844145167,29.842305143945342,24.959431936576664,43.16920582944022,5,-1.5321136699519933,-5.134032584151233
ssp245,near,wind_insured_private_usd,5491050988.223578,8372624471.3746805,1226225270.721778,14362426074.179983,13863675459.598259,6717276258.945356,19853477062.40356,5,ssp245,5491050988.223578,6.831891219435765,1.0106280206400151,14.17223524502364,43005314020.14233,11040460979.685373,83311517335.74767,5,-29141638560.544067,-67.76287820359839
ssp245,near,wind_insured_private_usd,5491050988.223578,8372624471.3746805,1226225270.721778,14362426074.179983,13863675459.598259,6717276258.945356,19853477062.40356,5,ssp585,5491050988.223578,8.490010906200652,2.3976055707357427,17.60763454579402,52110133764.74563,18656425426.782436,102175470061.18546,5,-38246458305.14737,-73.39543298394385
ssp245,near,wind_total_usd,16304436396.651468,24453028502.395756,3568880121.86683,42894089698.54188,40757464899.047226,19873316518.5183,59198526095.193344,5,ssp245,16304436396.651468,6.949199970165953,0.9962522139544467,14.010051119383483,129607225317.83453,32547767254.094955,244730423786.4752,5,-88849760418.78731,-68.55309200617629
ssp245,near,wind_total_usd,16304436396.651468,24453028502.395756,3568880121.86683,42894089698.54188,40757464899.047226,19873316518.5183,59198526095.193344,5,ssp585,16304436396.651468,8.628601906492744,2.3988355934933008,17.665969317811832,156988927373.088,55416098756.78667,304338109524.11084,5,-116231462474.04079,-74.03800027107255
ssp245,near,wind_underinsured_pct,10.951058655424745,4.108783177097564,1.2517962514074752,7.20366506549941,15.05984183252231,12.20285490683222,18.154723720924157,5,ssp245,10.951058655424745,0.4213030457199768,0.15815409669021013,1.0671234073263345,15.564773020813304,12.683013444874954,22.637189681632147,5,-0.5049311882909944,-3.244063936016269
ssp245,near,wind_underinsured_pct,10.951058655424745,4.108783177097564,1.2517962514074752,7.20366506549941,15.05984183252231,12.20285490683222,18.154723720924157,5,ssp585,10.951058655424745,0.45435168038209206,0.21759819122487123,1.1125185039907148,15.92669055747983,13.33398921084264,23.13431404787245,5,-0.8668487249575207,-5.442742306250263
ssp245,near,wind_underinsured_usd,2969616746.555762,4371917012.884523,629861096.8458134,7787405820.54471,7341533759.440285,3599477843.401575,10757022567.100471,5,ssp245,2969616746.555762,7.104042975796164,0.9938808014153193,13.903767373042486,24065901735.731876,5921061818.518955,44258477177.75834,5,-16724367976.291592,-69.4940424836027
ssp245,near,wind_underinsured_usd,2969616746.555762,4371917012.884523,629861096.8458134,7787405820.54471,7341533759.440285,3599477843.401575,10757022567.100471,5,ssp585,2969616746.555762,8.785096723413512,2.353902521751335,17.669561169833553,29057987096.516678,9959805094.908365,55441441500.7849,5,-21716453337.076393,-74.73488533443408
ssp245,near,wind_uninsured_pct,25.378578795587508,9.592869023302853,3.0876944372912236,16.90316586511581,34.97144781889036,28.46627323287873,42.28174466070332,5,ssp245,25.378578795587508,0.4252362277891347,0.16796503302889076,1.0744182516507146,36.17046990927246,29.641292621214674,52.645787054522536,5,-1.1990220903821012,-3.3149198597354315
ssp245,near,wind_uninsured_pct,25.378578795587508,9.592869023302853,3.0876944372912236,16.90316586511581,34.97144781889036,28.46627323287873,42.28174466070332,5,ssp585,25.378578795587508,0.460344618993439,0.220126617710038,1.1105249161759032,37.06147098183721,30.965079508147877,53.56212288522087,5,-2.0900231629468493,-5.639342172821773
ssp245,near,wind_uninsured_usd,6765845907.801158,10165588784.625048,1444370917.5870657,17981772857.29259,16931434692.426205,8210216825.388224,24747618765.09375,5,ssp245,6765845907.801158,7.086309253740188,0.9612234168177501,13.984047192518643,54710722373.63268,13269335428.960178,101379754379.8017,5,-37779287681.20648,-69.05280362266585
ssp245,near,wind_uninsured_usd,6765845907.801158,10165588784.625048,1444370917.5870657,17981772857.29259,16931434692.426205,8210216825.388224,24747618765.09375,5,ssp585,6765845907.801158,8.819709199386548,2.4035179879935744,17.794434814180136,66438639302.46686,23027678251.193954,127160249876.95628,5,-49507204610.04065,-74.51568113045694
ssp245,near,year_id,5000.5,0.0,0.0,0.0,5000.5,5000.5,5000.5,5,ssp245,5000.5,0.0,0.0,0.0,5000.5,5000.5,5000.5,5,0.0,0.0
ssp245,near,year_id,5000.5,0.0,0.0,0.0,5000.5,5000.5,5000.5,5,ssp585,5000.5,0.0,0.0,0.0,5000.5,5000.5,5000.5,5,0.0,0.0
ssp585,mid,catbond_issue_volume_year_usd,9464500000.0,0.0,0.0,0.0,9464500000.0,9464500000.0,9464500000.0,5,ssp245,9464500000.0,0.0,0.0,0.0,9464500000.0,9464500000.0,9464500000.0,5,0.0,0.0
ssp585,mid,catbond_issue_volume_year_usd,9464500000.0,0.0,0.0,0.0,9464500000.0,9464500000.0,9464500000.0,5,ssp585,9464500000.0,0.0,0.0,0.0,9464500000.0,9464500000.0,9464500000.0,5,0.0,0.0
ssp585,mid,catbond_limit_in_force_usd,9464500000.0,0.0,0.0,0.0,9464500000.0,9464500000.0,9464500000.0,5,ssp245,9464500000.0,0.0,0.0,0.0,9464500000.0,9464500000.0,9464500000.0,5,0.0,0.0
ssp585,mid,catbond_limit_in_force_usd,9464500000.0,0.0,0.0,0.0,9464500000.0,9464500000.0,9464500000.0,5,ssp585,9464500000.0,0.0,0.0,0.0,9464500000.0,9464500000.0,9464500000.0,5,0.0,0.0
ssp585,mid,catbond_payout_usd,511945273.42870957,979917638.7644093,238523483.89505196,1373419599.257734,1491862912.1931188,750468757.3237615,1885364872.6864436,5,ssp245,511945273.42870957,2.6943536027186368,0.8206129889998626,6.066346873767169,1891306865.2861307,932054214.4613948,3617582882.4328403,5,-399443953.09301186,-21.119996993855413
ssp585,mid,catbond_payout_usd,511945273.42870957,979917638.7644093,238523483.89505196,1373419599.257734,1491862912.1931188,750468757.3237615,1885364872.6864436,5,ssp585,511945273.42870957,3.242418209825849,1.0105326972683135,8.393023587989095,2171885950.428231,1029282711.4403878,4808714029.075396,5,-680023038.235112,-31.31025540733535
ssp585,mid,catbond_triggers,3.6528,6.0596000000000005,1.5105456911598583,8.426233625519421,9.7124,5.163345691159858,12.079033625519422,5,ssp245,3.6528,2.24031379385487,0.7049958922491175,5.033949466309605,11.836218226193068,6.228008995207577,22.040810610535726,5,-2.123818226193068,-17.943385172581092
ssp585,mid,catbond_triggers,3.6528,6.0596000000000005,1.5105456911598583,8.426233625519421,9.7124,5.163345691159858,12.079033625519422,5,ssp585,3.6528,2.6409239485726737,0.8374021349428502,6.65362236598226,13.299566999346263,6.711662518519243,27.95715177846,5,-3.5871669993462625,-26.97205856042222
ssp585,mid,citizens_residual_deficit_usd,718277468.2344651,2783876867.9496846,547870828.7862407,6188561532.430877,3502154336.1841497,1266148297.0207057,6906839000.665342,5,ssp245,718277468.2344651,8.634406318634854,3.1579192063790464,25.168300277576297,6920176978.491177,2986539680.6813984,18796100471.376755,5,-3418022642.307027,-49.39212758475242
ssp585,mid,citizens_residual_deficit_usd,718277468.2344651,2783876867.9496846,547870828.7862407,6188561532.430877,3502154336.1841497,1266148297.0207057,6906839000.665342,5,ssp585,718277468.2344651,12.734626571612381,3.571775470806549,53.10188252341877,9865272801.003553,3283803310.5073576,38860163205.639694,5,-6363118464.819404,-64.50017747276193
ssp585,mid,citizens_tier1_capacity_usd,539937478.65,0.0,0.0,7.152557373046876e-08,539937478.65,539937478.65,539937478.6500001,5,ssp245,539937478.65,0.0,-1.3247010359292595e-16,1.32470103592926e-16,539937478.65,539937478.6499999,539937478.6500001,5,0.0,0.0
ssp585,mid,citizens_tier1_capacity_usd,539937478.65,0.0,0.0,7.152557373046876e-08,539937478.65,539937478.65,539937478.6500001,5,ssp585,539937478.65,0.0,0.0,1.32470103592926e-16,539937478.65,539937478.65,539937478.6500001,5,0.0,0.0
ssp585,mid,citizens_tier1_usd,100789599.68242246,229377877.02821866,53480264.930962354,314448147.5010149,330167476.71064115,154269864.6133848,415237747.18343735,5,ssp245,100789599.68242246,3.634698997055192,1.1141647634508265,8.663066075881828,467129456.5617177,213085820.1708922,973936561.4929262,5,-136961979.85107654,-29.319919334391397
ssp585,mid,citizens_tier1_usd,100789599.68242246,229377877.02821866,53480264.930962354,314448147.5010149,330167476.71064115,154269864.6133848,415237747.18343735,5,ssp585,100789599.68242246,4.458197961800736,1.4428251362140243,12.0968450696008,550129587.5573103,246211367.5731706,1320025771.667773,5,-219962110.8466692,-39.98369035618438
ssp585,mid,citizens_tier2_capacity_usd,359958319.09999996,0.0,-3.5762786865234374e-08,0.0,359958319.09999996,359958319.0999999,359958319.09999996,5,ssp245,359958319.09999996,0.0,0.0,0.0,359958319.09999996,359958319.09999996,359958319.09999996,5,0.0,0.0
ssp585,mid,citizens_tier2_capacity_usd,359958319.09999996,0.0,-3.5762786865234374e-08,0.0,359958319.09999996,359958319.0999999,359958319.09999996,5,ssp585,359958319.09999996,0.0,-9.935257769469449e-17,0.0,359958319.09999996,359958319.0999999,359958319.09999996,5,0.0,0.0
ssp585,mid,citizens_tier2_usd,49554667.266172744,124234264.10583134,26712422.825964443,180993873.95837155,173788931.3720041,76267090.09213719,230548541.2245443,5,ssp245,49554667.266172744,4.268426457670688,1.336340457814135,10.01080274988976,261075120.12617207,115776574.00747715,545636666.6042469,5,-87286188.75416797,-33.43336152138297
ssp585,mid,citizens_tier2_usd,49554667.266172744,124234264.10583134,26712422.825964443,180993873.95837155,173788931.3720041,76267090.09213719,230548541.2245443,5,ssp585,49554667.266172744,5.363000525908557,1.7230681788000435,14.663971534636993,315316373.8758807,134940737.54353917,776222897.4657375,5,-141527442.50387663,-44.884266796619535
ssp585,mid,defaulted_premium_base_pct,4.590575368681856,12.728808623935732,2.9148991963240416,18.563718390188665,17.31938399261759,7.505474565005898,23.154293758870523,5,ssp245,4.590575368681856,4.854867304055447,1.4455824377757858,11.665191572819628,26.877209632897678,11.22663050093445,58.1405164738228,5,-9.55782564028009,-35.561078589725774
ssp585,mid,defaulted_premium_base_pct,4.590575368681856,12.728808623935732,2.9148991963240416,18.563718390188665,17.31938399261759,7.505474565005898,23.154293758870523,5,ssp585,4.590575368681856,6.255411917739236,2.036989104514393,17.86465502793065,33.30651523921453,13.94152737813894,86.59962070989877,5,-15.987131246596938,-48.00001180481938
ssp585,mid,defaults_post,2.1875,6.5745000000000005,1.4434200000000001,10.447479999999999,8.762,3.63092,12.634979999999999,5,ssp245,2.1875,5.64971037388099,1.7345457092367198,13.845019551007216,14.546241442864666,5.981818738955324,32.473480267828286,5,-5.784241442864666,-39.76450869170741
ssp585,mid,defaults_post,2.1875,6.5745000000000005,1.4434200000000001,10.447479999999999,8.762,3.63092,12.634979999999999,5,ssp585,2.1875,7.481937862032647,2.3000616489303765,22.537182708620275,18.554239073196417,7.218884857035198,51.48758717510685,5,-9.792239073196416,-52.776290283670825
ssp585,mid,defaults_pre,3.4775,10.589733166081285,2.3484678434874144,16.968067713625867,14.067233166081284,5.8259678434874145,20.445567713625866,5,ssp245,3.4775,5.726541733120681,1.7265417199502742,14.010881113697915,23.391548876927168,9.481548831127078,52.200339072884496,5,-9.324315710845884,-39.86189952578623
ssp585,mid,defaults_pre,3.4775,10.589733166081285,2.3484678434874144,16.968067713625867,14.067233166081284,5.8259678434874145,20.445567713625866,5,ssp585,3.4775,7.617889420521,2.3165009015699383,22.975727249462583,29.968710459861775,11.53313188520946,83.37559151000613,5,-15.901477293780491,-53.06026535602171
ssp585,mid,diag_group_shortfall_total_usd,6174970.940672383,46447815.48276697,8410274.172501517,132071994.27238059,52622786.42343935,14585245.1131739,138246965.213053,5,ssp245,6174970.940672383,29.074030266192654,6.813817422546164,121.38036888708653,185706262.96264136,48250095.519942135,755695221.5865259,5,-133083476.539202,-71.66342934054653
ssp585,mid,diag_group_shortfall_total_usd,6174970.940672383,46447815.48276697,8410274.172501517,132071994.27238059,52622786.42343935,14585245.1131739,138246965.213053,5,ssp585,6174970.940672383,31.04833770494996,10.536964146558159,343.93060842607224,197897554.02492103,71240418.34857579,2129936483.5794406,5,-145274767.60148168,-73.40907689196976
ssp585,mid,diag_groups_fully_funded_share,0.9986226415094339,-0.004931644718779937,-0.00927219634463563,-0.0010784064097360212,0.993690996790654,0.9893504451647983,0.9975442350996979,5,ssp245,0.9986226415094339,-0.0034339541357370114,-0.004040419437252049,-0.0006300458582119883,0.995193417159582,0.9945877871781992,0.9979934634502341,5,-0.0015024203689280036,-0.1509676755314677
ssp585,mid,diag_groups_fully_funded_share,0.9986226415094339,-0.004931644718779937,-0.00927219634463563,-0.0010784064097360212,0.993690996790654,0.9893504451647983,0.9975442350996979,5,ssp585,0.9986226415094339,-0.004932251742160335,-0.009275157110441414,-0.0010788443260969648,0.9936971832460882,0.9893602596153899,0.9975452831387295,5,-6.1864554342649924e-06,-0.0006225694848058075
ssp585,mid,diag_groups_with_shortfall,0.073,0.2613771700953337,0.05715553971601252,0.49142640626568934,0.3343771700953337,0.1301555397160125,0.5644264062656893,5,ssp245,0.073,8.033962264150944,2.3968764467958925,23.032133823529414,0.6594792452830188,0.24797198061610015,1.7543457691176472,5,-0.32510207518768514,-49.29678644369861
ssp585,mid,diag_groups_with_shortfall,0.073,0.2613771700953337,0.05715553971601252,0.49142640626568934,0.3343771700953337,0.1301555397160125,0.5644264062656893,5,ssp585,0.073,11.773584905660378,3.1027021553655896,42.87574921945701,0.9324716981132075,0.29949725734168803,3.2029296930203617,5,-0.5980945280178738,-64.14077008750796
ssp585,mid,fhcf_recovery_citizens_usd,160490599.41146898,416048270.47470486,79433638.7134129,797223095.3454347,576538869.8861738,239924238.12488186,957713694.7569036,5,ssp245,160490599.41146898,7.813708436259744,2.284616816539539,16.65081028067726,1414517349.9732475,527150121.72342163,2832789122.0440125,5,-837978480.0870737,-59.24130093582254
ssp585,mid,fhcf_recovery_citizens_usd,160490599.41146898,416048270.47470486,79433638.7134129,797223095.3454347,576538869.8861738,239924238.12488186,957713694.7569036,5,ssp585,160490599.41146898,6.848106863452335,3.030845178859924,27.941664385596386,1259547374.760729,646912758.890059,4644865065.2099285,5,-683008504.8745552,-54.22650378706903
ssp585,mid,fhcf_recovery_private_usd,805045573.3874182,2569743885.388567,533242625.90243566,4466038422.943763,3374789458.7759852,1338288199.2898538,5271083996.331181,5,ssp245,805045573.3874182,7.068733138279164,2.534430597067934,19.40762749331566,6495697895.816011,2845377706.6145897,16429070176.833143,5,-3120908437.040026,-48.045775636367814
ssp585,mid,fhcf_recovery_private_usd,805045573.3874182,2569743885.388567,533242625.90243566,4466038422.943763,3374789458.7759852,1338288199.2898538,5271083996.331181,5,ssp585,805045573.3874182,9.407747815328644,2.8670630718489485,32.40079694600408,8378711307.662897,3113162008.0019474,26889163728.992577,5,-5003921848.886911,-59.72185536826513
ssp585,mid,fhcf_scaling_factor,0.9895177457955809,-0.051365469758958726,-0.10382173851347672,-0.010232495889788473,0.9381522760366222,0.8856960072821042,0.9792852499057925,5,ssp245,0.9895177457955809,-0.0298830267847083,-0.04020138052679084,-0.0059569739904141335,0.9599479604940274,0.9497377663588404,0.9836232143208234,5,-0.021795684457405207,-2.2705068768715626
ssp585,mid,fhcf_scaling_factor,0.9895177457955809,-0.051365469758958726,-0.10382173851347672,-0.010232495889788473,0.9381522760366222,0.8856960072821042,0.9792852499057925,5,ssp585,0.9895177457955809,-0.05136962300830263,-0.10408746542717046,-0.010259442646253655,0.9386865922340365,0.8865213516405118,0.9793658452351409,5,-0.0005343161974142863,-0.056921682043272304
ssp585,mid,fhcf_shortfall_usd,345602104.79177666,2139110682.6415277,440380667.328525,4722620048.865656,2484712787.4333043,785982772.1203017,5068222153.657433,5,ssp245,345602104.79177666,22.23405852882222,5.3541986363382135,423.05588335716755,8029739530.416289,2196024422.9835234,146554605837.57324,5,-5545026742.982985,-69.05612220643863
