admin2_name,wind_weighted,rain_weighted,surge_weighted,is_coastal,n_extreme_events,mean_compound_hazard,wind_share,rain_share,surge_share,wind_deviation_pp,water_deviation_pp,wind_scaling,water_scaling
Liberty,5.204603472598172,0.5323197087239822,0.0,0.0,116.0,5.736923181322153,90.7211637336008,9.278836266399189,0.0,20.721163733600804,-20.72116373360081,1.2960166247657257,0.3092945422133063
Madison,5.387412725806801,0.5712386145618172,0.0,0.0,116.0,5.958651340368618,90.413290156922,9.586709843077996,0.0,20.413290156922002,-20.413290156922002,1.2916184308131715,0.3195569947692666
Manatee,6.560682202182311,0.6909962634804196,0.9590084259189747,1.0,244.0,8.210686891581705,79.90418205946789,8.415815541436464,11.680002399095644,9.904182059467885,-9.904182059467892,1.1414883151352555,0.6698605980177369
Marion,5.108585436532103,0.5349825911090856,0.0,0.0,122.0,5.643568027641189,90.52049007846037,9.479509921539645,0.0,20.52049007846037,-20.520490078460355,1.2931498582637195,0.3159836640513215
Martin,6.417887601463687,0.7261153031719143,0.7352787306803544,1.0,235.0,7.879281635315955,81.45269960522654,9.215501320797724,9.331799073975734,11.452699605226542,-11.452699605226542,1.1636099943603793,0.6182433464924486
Miami-Dade,6.524181813335388,0.7810903448289681,0.8802402006991935,1.0,244.0,8.18551235886355,79.70401273990849,9.542351298061106,10.7536359620304,9.704012739908492,-9.704012739908492,1.138628753427264,0.6765329086697169
Monroe,6.431602267898142,0.8210642792964602,0.9236904942499237,1.0,244.0,8.176357041444525,78.66097621835095,10.041932796410782,11.297090985238267,8.660976218350953,-8.660976218350953,1.123728231690728,0.7113007927216348
Nassau,6.182014997506513,0.7270819355939856,0.8484635492473483,1.0,206.0,7.757560482347845,79.69019399298978,9.37255903126304,10.937246975747183,9.690193992989776,-9.690193992989776,1.1384313427569968,0.6769935335670074
Okaloosa,6.738903126687225,0.791137974196264,1.1076526559679185,1.0,243.0,8.637693756851405,78.01738885847783,9.15913432990993,12.823476811612242,8.01738885847783,-8.01738885847783,1.1145341265496833,0.7327537047174058
Okeechobee,5.3010965569262725,0.5475267286174735,0.0,0.0,126.0,5.848623285543747,90.63836561382206,9.361634386177943,0.0,20.63836561382206,-20.638365613822057,1.2948337944831723,0.3120544795392648
Orange,5.274126026861436,0.539771445762902,0.0,0.0,122.0,5.813897472624338,90.71584168271798,9.284158317282026,0.0,20.71584168271798,-20.715841682717972,1.2959405954673997,0.3094719439094009
