as_of,product_line,county,policies_in_force,building_count,total_premium,total_exposure
2024-02-29,CNR-M,OKEECHOBEE,1.0,1.0,5597.0,652000.0
2024-02-29,CNR-M,ORANGE,22.0,28.0,155286.0,22428200.0
2024-02-29,CNR-M,OSCEOLA,6.0,63.0,807457.0,127344789.0
2024-02-29,CNR-M,PALM BEACH,147.0,198.0,2266796.0,180851594.0
2024-02-29,CNR-M,PASCO,24.0,37.0,221469.0,33656200.0
2024-02-29,CNR-M,PINELLAS,147.0,204.0,1042449.0,161473482.0
2024-02-29,CNR-M,POLK,10.0,14.0,84645.0,15182200.0
2024-02-29,CNR-M,PUTNAM,1.0,4.0,4972.0,3462800.0
2024-02-29,CNR-M,SANTA ROSA,57.0,83.0,651922.0,85226958.0
2024-02-29,CNR-M,SARASOTA,32.0,48.0,321631.0,50068500.0
2024-02-29,CNR-M,SEMINOLE,7.0,15.0,31891.0,5945300.0
2024-02-29,CNR-M,ST JOHNS,16.0,32.0,180629.0,20265200.0
2024-02-29,CNR-M,ST LUCIE,25.0,37.0,334485.0,27914400.0
2024-02-29,CNR-M,SUMTER,1.0,6.0,4665.0,741500.0
2024-02-29,CNR-M,VOLUSIA,51.0,113.0,640632.0,90056114.0
2024-02-29,CNR-M,WALTON,28.0,98.0,1181652.0,106214900.0
2024-02-29,CNR-M,WASHINGTON,2.0,2.0,12574.0,1484500.0
2024-02-29,CNR-W,BAY,70.0,184.0,1510752.0,120669763.0
2024-02-29,CNR-W,BREVARD,61.0,91.0,498697.0,41544988.0
2024-02-29,CNR-W,BROWARD,694.0,902.0,7617296.0,509114236.0
2024-02-29,CNR-W,CHARLOTTE,8.0,19.0,134512.0,10275500.0
2024-02-29,CNR-W,COLLIER,72.0,107.0,1065985.0,72628188.0
2024-02-29,CNR-W,DUVAL,16.0,18.0,55667.0,8169900.0
2024-02-29,CNR-W,ESCAMBIA,206.0,319.0,2144319.0,195032103.0
2024-02-29,CNR-W,FLAGLER,15.0,22.0,110960.0,9002000.0
2024-02-29,CNR-W,FRANKLIN,7.0,8.0,44024.0,4064000.0
2024-02-29,CNR-W,GULF,1.0,1.0,6536.0,1000000.0
2024-02-29,CNR-W,HERNANDO,5.0,8.0,45921.0,3868250.0
2024-02-29,CNR-W,INDIAN RIVER,31.0,68.0,822377.0,40885009.0
2024-02-29,CNR-W,LEE,73.0,174.0,1461909.0,111697945.0
2024-02-29,CNR-W,LEVY,6.0,11.0,58801.0,4560000.0
2024-02-29,CNR-W,MANATEE,48.0,141.0,856263.0,72783200.0
2024-02-29,CNR-W,MIAMI-DADE,827.0,1056.0,11092523.0,569152772.0
2024-02-29,CNR-W,MONROE,593.0,1153.0,16875953.0,689046056.0
2024-02-29,CNR-W,NASSAU,2.0,4.0,38393.0,3321000.0
2024-02-29,CNR-W,OKALOOSA,15.0,192.0,1521657.0,106410800.0
2024-02-29,CNR-W,PALM BEACH,763.0,993.0,7991647.0,508047466.0
2024-02-29,CNR-W,PASCO,5.0,5.0,20652.0,1795000.0
2024-02-29,CNR-W,PINELLAS,138.0,219.0,1420331.0,115430648.0
2024-02-29,CNR-W,SANTA ROSA,26.0,32.0,371483.0,18483500.0
2024-02-29,CNR-W,SARASOTA,233.0,510.0,2626773.0,214552463.0
2024-02-29,CNR-W,ST JOHNS,7.0,13.0,93956.0,8983000.0
2024-02-29,CNR-W,ST LUCIE,6.0,8.0,97727.0,5285000.0
2024-02-29,CNR-W,VOLUSIA,140.0,205.0,967763.0,104658048.0
2024-02-29,CNR-W,WAKULLA,2.0,8.0,29983.0,3121000.0
2024-02-29,CNR-W,WALTON,59.0,138.0,1006247.0,86858922.0
2024-03-31,PLA PR-M,ALACHUA,3483.0,3483.0,4490838.0,1063215631.0
2024-03-31,PLA PR-M,BAKER,480.0,480.0,542129.0,85483531.0
2024-03-31,PLA PR-M,BAY,6660.0,6660.0,15873717.0,2049180800.0
2024-03-31,PLA PR-M,BRADFORD,428.0,428.0,552133.0,94448646.0
2024-03-31,PLA PR-M,BREVARD,50071.0,50071.0,122420643.0,20721048359.0
2024-03-31,PLA PR-M,BROWARD,121422.0,121422.0,402455221.0,33549027907.0
2024-03-31,PLA PR-M,CALHOUN,128.0,128.0,232238.0,39729517.0
2024-03-31,PLA PR-M,CHARLOTTE,13348.0,13348.0,30960688.0,4970578781.0
2024-03-31,PLA PR-M,CITRUS,6760.0,6760.0,10367135.0,1781458711.0
2024-03-31,PLA PR-M,CLAY,4332.0,4332.0,6904824.0,1742263171.0
2024-03-31,PLA PR-M,COLLIER,8767.0,8767.0,26528213.0,3075335288.0
2024-03-31,PLA PR-M,COLUMBIA,802.0,802.0,1129457.0,191064446.0
2024-03-31,PLA PR-M,DESOTO,673.0,673.0,1503961.0,188452650.0
2024-03-31,PLA PR-M,DIXIE,566.0,566.0,808682.0,88845352.0
2024-03-31,PLA PR-M,DUVAL,22161.0,22161.0,37833424.0,8451799519.0
2024-03-31,PLA PR-M,ESCAMBIA,8799.0,8799.0,24777079.0,3275352646.0
2024-03-31,PLA PR-M,FLAGLER,3372.0,3372.0,7299695.0,1450257672.0
2024-03-31,PLA PR-M,FRANKLIN,456.0,456.0,1647583.0,138134830.0
2024-03-31,PLA PR-M,GADSDEN,959.0,959.0,1565343.0,329780905.0
2024-03-31,PLA PR-M,GILCHRIST,528.0,528.0,682253.0,94358238.0
2024-03-31,PLA PR-M,GLADES,533.0,533.0,1159487.0,140848677.0
2024-03-31,PLA PR-M,GULF,267.0,267.0,705721.0,61986855.0
2024-03-31,PLA PR-M,HAMILTON,74.0,74.0,126858.0,19726030.0
2024-03-31,PLA PR-M,HARDEE,326.0,326.0,615457.0,76652536.0
2024-03-31,PLA PR-M,HENDRY,1122.0,1122.0,2912303.0,330976731.0
2024-03-31,PLA PR-M,HERNANDO,24854.0,24854.0,42136616.0,10215436126.0
2024-03-31,PLA PR-M,HIGHLANDS,4600.0,4600.0,7853635.0,1121876311.0
2024-03-31,PLA PR-M,HILLSBOROUGH,63291.0,63291.0,140698620.0,25133540661.0
2024-03-31,PLA PR-M,HOLMES,396.0,396.0,721231.0,142380860.0
2024-03-31,PLA PR-M,INDIAN RIVER,9218.0,9218.0,26289665.0,3307775353.0
2024-03-31,PLA PR-M,JACKSON,899.0,899.0,1538203.0,300074915.0
2024-03-31,PLA PR-M,JEFFERSON,297.0,297.0,414699.0,67751854.0
2024-03-31,PLA PR-M,LAFAYETTE,153.0,153.0,276803.0,35344435.0
2024-03-31,PLA PR-M,LAKE,14501.0,14501.0,24095147.0,5527069414.0
2024-03-31,PLA PR-M,LEE,28670.0,28670.0,65787386.0,9608436120.0
2024-03-31,PLA PR-M,LEON,4540.0,4540.0,5614430.0,1506803042.0
2024-03-31,PLA PR-M,LEVY,1463.0,1463.0,2069970.0,256694987.0
2024-03-31,PLA PR-M,LIBERTY,102.0,102.0,124836.0,19122890.0
2024-03-31,PLA PR-M,MADISON,214.0,214.0,321602.0,47229234.0
2024-03-31,PLA PR-M,MANATEE,18570.0,18570.0,38922954.0,6668970544.0
2024-03-31,PLA PR-M,MARION,6627.0,6627.0,9439504.0,1973345162.0
2024-03-31,PLA PR-M,MARTIN,8770.0,8770.0,32199028.0,3439072531.0
2024-03-31,PLA PR-M,MIAMI-DADE,173862.0,173862.0,597853866.0,48548193544.0
2024-03-31,PLA PR-M,MONROE,3137.0,3137.0,14939590.0,1270238007.0
2024-03-31,PLA PR-M,NASSAU,1277.0,1277.0,2318999.0,390572243.0
2024-03-31,PLA PR-M,OKALOOSA,9431.0,9431.0,26869359.0,3830149179.0
2024-03-31,PLA PR-M,OKEECHOBEE,1542.0,1542.0,3785852.0,452309744.0
2024-03-31,PLA PR-M,ORANGE,42931.0,42931.0,89184632.0,16797226286.0
2024-03-31,PLA PR-M,OSCEOLA,18794.0,18794.0,36760486.0,7313319391.0
2024-03-31,PLA PR-M,PALM BEACH,98325.0,98325.0,339958963.0,32462667953.0
2024-03-31,PLA PR-M,PASCO,35558.0,35558.0,64768216.0,12691086057.0
2024-03-31,PLA PR-M,PINELLAS,111542.0,111542.0,255162822.0,42042699336.0
2024-03-31,PLA PR-M,POLK,15160.0,15160.0,28915982.0,4665699729.0
2024-03-31,PLA PR-M,PUTNAM,1422.0,1422.0,2028555.0,346039591.0
2024-03-31,PLA PR-M,SANTA ROSA,6848.0,6848.0,20356255.0,3070004708.0
2024-03-31,PLA PR-M,SARASOTA,23977.0,23977.0,56039248.0,9115711139.0
2024-03-31,PLA PR-M,SEMINOLE,18668.0,18668.0,37030403.0,7923807862.0
2024-03-31,PLA PR-M,ST JOHNS,5953.0,5953.0,11664184.0,2505346844.0
2024-03-31,PLA PR-M,ST LUCIE,20353.0,20353.0,55425073.0,7314351171.0
2024-03-31,PLA PR-M,SUMTER,1336.0,1336.0,2053937.0,374209827.0
2024-03-31,PLA PR-M,SUWANNEE,482.0,482.0,662271.0,79566580.0
2024-03-31,PLA PR-M,TAYLOR,684.0,684.0,1008235.0,114715424.0
2024-03-31,PLA PR-M,UNION,160.0,160.0,249438.0,40005166.0
2024-03-31,PLA PR-M,VOLUSIA,27183.0,27183.0,52194456.0,10236154431.0
2024-03-31,PLA PR-M,WAKULLA,512.0,512.0,787516.0,95404070.0
2024-03-31,PLA PR-M,WALTON,1864.0,1864.0,5230286.0,583109770.0
2024-03-31,PLA PR-M,WASHINGTON,384.0,384.0,711421.0,95142800.0
2024-03-31,PLA PR-W,BAY,1351.0,1351.0,3510685.0,433445301.0
2024-03-31,PLA PR-W,BREVARD,487.0,487.0,1178068.0,193709513.0
2024-03-31,PLA PR-W,BROWARD,16256.0,16256.0,53004121.0,6986124257.0
2024-03-31,PLA PR-W,CHARLOTTE,394.0,394.0,1249572.0,184842480.0
2024-03-31,PLA PR-W,COLLIER,1328.0,1328.0,4055434.0,624229381.0
2024-03-31,PLA PR-W,DUVAL,347.0,347.0,587842.0,205156368.0
2024-03-31,PLA PR-W,ESCAMBIA,2552.0,2552.0,7347472.0,1297194625.0
2024-03-31,PLA PR-W,FLAGLER,458.0,458.0,764676.0,228057210.0
2024-03-31,PLA PR-W,FRANKLIN,460.0,460.0,2146268.0,246505825.0
2024-03-31,PLA PR-W,GULF,212.0,212.0,794561.0,105578785.0
2024-03-31,PLA PR-W,HERNANDO,70.0,70.0,147168.0,36063185.0
2024-03-31,PLA PR-W,INDIAN RIVER,319.0,319.0,1295620.0,174783739.0
2024-03-31,PLA PR-W,LEE,3326.0,3326.0,10289470.0,1450673541.0
2024-03-31,PLA PR-W,LEVY,113.0,113.0,220674.0,47545840.0
2024-03-31,PLA PR-W,MANATEE,529.0,529.0,1946695.0,233721665.0
2024-03-31,PLA PR-W,MIAMI-DADE,21317.0,21317.0,77138920.0,11663969494.0
2024-03-31,PLA PR-W,MONROE,14747.0,14747.0,74708061.0,7688848184.0
2024-03-31,PLA PR-W,NASSAU,206.0,206.0,369829.0,123236415.0
2024-03-31,PLA PR-W,OKALOOSA,451.0,451.0,1286864.0,126689250.0
2024-03-31,PLA PR-W,PALM BEACH,9535.0,9535.0,32286203.0,4136700810.0
2024-03-31,PLA PR-W,PASCO,309.0,309.0,477413.0,104068760.0
2024-03-31,PLA PR-W,PINELLAS,1941.0,1941.0,5720370.0,875560539.0
2024-03-31,PLA PR-W,SANTA ROSA,451.0,451.0,1659000.0,243389850.0
2024-03-31,PLA PR-W,SARASOTA,7529.0,7529.0,13724238.0,3642364540.0
2024-03-31,PLA PR-W,ST JOHNS,293.0,293.0,536171.0,150833584.0
2024-03-31,PLA PR-W,ST LUCIE,236.0,236.0,462540.0,53978390.0
2024-03-31,PLA PR-W,VOLUSIA,2819.0,2819.0,4661575.0,1279262405.0
2024-03-31,PLA PR-W,WAKULLA,64.0,64.0,151384.0,29621540.0
2024-03-31,PLA PR-W,WALTON,1869.0,1869.0,6325848.0,960782380.0
2024-03-31,CR-M,ALACHUA,4.0,45.0,181934.0,35945200.0
2024-03-31,CR-M,BAY,23.0,205.0,2397530.0,368647300.0
2024-03-31,CR-M,BREVARD,87.0,701.0,7829757.0,1114603600.0
2024-03-31,CR-M,BROWARD,425.0,2717.0,43345547.0,5921194495.0
2024-03-31,CR-M,CHARLOTTE,24.0,140.0,1590379.0,228098320.0
2024-03-31,CR-M,CITRUS,4.0,46.0,305033.0,46660200.0
2024-03-31,CR-M,CLAY,2.0,15.0,85180.0,12503300.0
2024-03-31,CR-M,COLLIER,145.0,1136.0,13906519.0,1889819300.0
2024-03-31,CR-M,DIXIE,3.0,19.0,93030.0,16880000.0
2024-03-31,CR-M,DUVAL,28.0,238.0,2505125.0,395424600.0
2024-03-31,CR-M,ESCAMBIA,12.0,104.0,446161.0,56335500.0
2024-03-31,CR-M,FLAGLER,7.0,123.0,830949.0,128024400.0
2024-03-31,CR-M,FRANKLIN,1.0,24.0,42010.0,7475000.0
2024-03-31,CR-M,GULF,1.0,5.0,49223.0,6958000.0
2024-03-31,CR-M,HARDEE,1.0,9.0,80598.0,15446500.0
2024-03-31,CR-M,HERNANDO,4.0,33.0,417622.0,49038300.0
2024-03-31,CR-M,HIGHLANDS,3.0,50.0,325899.0,41289400.0
2024-03-31,CR-M,HILLSBOROUGH,93.0,1254.0,14272660.0,2422541000.0
2024-03-31,CR-M,INDIAN RIVER,20.0,292.0,3702306.0,490456197.0
2024-03-31,CR-M,LAKE,2.0,48.0,157970.0,26005200.0
2024-03-31,CR-M,LEE,82.0,621.0,6392212.0,960563400.0
2024-03-31,CR-M,LEON,15.0,109.0,620380.0,115294800.0
2024-03-31,CR-M,MANATEE,48.0,832.0,7762686.0,932098300.0
2024-03-31,CR-M,MARION,13.0,139.0,641928.0,138754900.0
2024-03-31,CR-M,MARTIN,88.0,1058.0,12141941.0,1319822131.0
2024-03-31,CR-M,MIAMI-DADE,860.0,3169.0,55141774.0,8146240247.0
2024-03-31,CR-M,MONROE,6.0,22.0,500542.0,41237300.0
2024-03-31,CR-M,NASSAU,7.0,84.0,568692.0,78491800.0
2024-03-31,CR-M,OKALOOSA,27.0,105.0,1755225.0,200107100.0
2024-03-31,CR-M,OKEECHOBEE,2.0,32.0,168931.0,24285700.0
2024-03-31,CR-M,ORANGE,33.0,498.0,3849321.0,661803635.0
2024-03-31,CR-M,OSCEOLA,10.0,97.0,676221.0,115887100.0
2024-03-31,CR-M,PALM BEACH,414.0,6859.0,54118208.0,7682853924.0
2024-03-31,CR-M,PASCO,42.0,967.0,4144488.0,716896900.0
2024-03-31,CR-M,PINELLAS,434.0,2353.0,36273674.0,6259841525.0
2024-03-31,CR-M,POLK,19.0,214.0,958917.0,241046164.0
2024-03-31,CR-M,PUTNAM,1.0,3.0,38641.0,9837900.0
2024-03-31,CR-M,SANTA ROSA,16.0,162.0,1298052.0,241070400.0
2024-03-31,CR-M,SARASOTA,38.0,433.0,5176913.0,768348620.0
2024-03-31,CR-M,SEMINOLE,18.0,507.0,2925151.0,696024750.0
2024-03-31,CR-M,ST JOHNS,10.0,167.0,970665.0,109669400.0
2024-03-31,CR-M,ST LUCIE,48.0,429.0,4659977.0,667963400.0
2024-03-31,CR-M,SUMTER,2.0,2.0,7391.0,1275500.0
2024-03-31,CR-M,VOLUSIA,28.0,114.0,1049250.0,213567800.0
2024-03-31,CR-M,WAKULLA,1.0,13.0,41864.0,8300000.0
2024-03-31,CR-M,WALTON,2.0,6.0,33242.0,6718700.0
2024-03-31,CR-W,BAY,14.0,29.0,821772.0,54729000.0
2024-03-31,CR-W,BREVARD,81.0,254.0,6518848.0,923985600.0
2024-03-31,CR-W,BROWARD,947.0,2238.0,96033998.0,8982860563.0
2024-03-31,CR-W,CHARLOTTE,8.0,129.0,1021630.0,61393000.0
2024-03-31,CR-W,COLLIER,199.0,652.0,33190554.0,4319410349.0
2024-03-31,CR-W,DUVAL,9.0,27.0,880667.0,85835000.0
2024-03-31,CR-W,ESCAMBIA,39.0,136.0,6236913.0,758280684.0
2024-03-31,CR-W,FLAGLER,4.0,14.0,699708.0,100828000.0
2024-03-31,CR-W,GULF,4.0,7.0,38835.0,3817000.0
2024-03-31,CR-W,INDIAN RIVER,66.0,383.0,6706426.0,662867200.0
2024-03-31,CR-W,LEE,95.0,231.0,6488186.0,1560067766.0
2024-03-31,CR-W,LEVY,1.0,1.0,21008.0,899000.0
2024-03-31,CR-W,MANATEE,39.0,299.0,5699664.0,401372000.0
2024-03-31,CR-W,MARTIN,1.0,1.0,323035.0,19648000.0
2024-03-31,CR-W,MIAMI-DADE,1319.0,2683.0,195769769.0,19364089943.0
2024-03-31,CR-W,MONROE,194.0,716.0,19045670.0,1407321785.0
2024-03-31,CR-W,NASSAU,11.0,82.0,2507200.0,281434000.0
2024-03-31,CR-W,OKALOOSA,21.0,83.0,3018805.0,389139578.0
2024-03-31,CR-W,PALM BEACH,779.0,3811.0,96560211.0,9474233707.0
2024-03-31,CR-W,PASCO,14.0,216.0,2443372.0,223506100.0
2024-03-31,CR-W,PINELLAS,255.0,484.0,23007816.0,3069649201.0
2024-03-31,CR-W,SANTA ROSA,8.0,33.0,864283.0,90758000.0
2024-03-31,CR-W,SARASOTA,189.0,1156.0,28184565.0,3985830306.0
2024-03-31,CR-W,ST JOHNS,15.0,40.0,1515187.0,101664800.0
2024-03-31,CR-W,ST LUCIE,47.0,264.0,7976857.0,719281050.0
2024-03-31,CR-W,VOLUSIA,128.0,356.0,15295066.0,2113331393.0
2024-03-31,CR-W,WALTON,48.0,288.0,4125242.0,401109000.0
2024-03-31,CNR-M,ALACHUA,2.0,2.0,3839.0,606000.0
2024-03-31,CNR-M,BAY,136.0,203.0,1217165.0,149795652.0
2024-03-31,CNR-M,BREVARD,86.0,128.0,829692.0,104714953.0
2024-03-31,CNR-M,BROWARD,187.0,250.0,2867025.0,249599046.0
2024-03-31,CNR-M,CALHOUN,0.0,1.0,0.0,7000.0
2024-03-31,CNR-M,CHARLOTTE,19.0,34.0,416202.0,41949700.0
2024-03-31,CNR-M,CITRUS,9.0,15.0,74963.0,8039800.0
2024-03-31,CNR-M,CLAY,2.0,2.0,7846.0,1080000.0
2024-03-31,CNR-M,COLLIER,26.0,33.0,360795.0,40612400.0
2024-03-31,CNR-M,DUVAL,17.0,25.0,236393.0,23750060.0
2024-03-31,CNR-M,ESCAMBIA,103.0,184.0,1232997.0,157409276.0
2024-03-31,CNR-M,FLAGLER,2.0,11.0,17420.0,10350200.0
2024-03-31,CNR-M,FRANKLIN,2.0,2.0,17808.0,1200000.0
2024-03-31,CNR-M,GILCHRIST,1.0,1.0,1690.0,216800.0
2024-03-31,CNR-M,GULF,9.0,9.0,54244.0,4717338.0
2024-03-31,CNR-M,HARDEE,2.0,3.0,22199.0,2609200.0
2024-03-31,CNR-M,HENDRY,2.0,2.0,16524.0,1407300.0
2024-03-31,CNR-M,HERNANDO,2.0,2.0,22474.0,4356000.0
2024-03-31,CNR-M,HILLSBOROUGH,67.0,112.0,512839.0,83168400.0
2024-03-31,CNR-M,HOLMES,0.0,1.0,0.0,5000.0
2024-03-31,CNR-M,INDIAN RIVER,30.0,43.0,351346.0,31208200.0
2024-03-31,CNR-M,JACKSON,2.0,6.0,9113.0,1502700.0
2024-03-31,CNR-M,LAKE,3.0,5.0,62619.0,8437400.0
2024-03-31,CNR-M,LEE,58.0,105.0,756532.0,107041831.0
2024-03-31,CNR-M,LEON,3.0,5.0,30819.0,7098000.0
2024-03-31,CNR-M,LEVY,2.0,15.0,152151.0,14043400.0
2024-03-31,CNR-M,MANATEE,47.0,111.0,725428.0,91928700.0
2024-03-31,CNR-M,MARION,7.0,19.0,19315.0,15030120.0
2024-03-31,CNR-M,MARTIN,21.0,36.0,354867.0,26861973.0
2024-03-31,CNR-M,MIAMI-DADE,515.0,601.0,6117923.0,505443415.0
2024-03-31,CNR-M,MONROE,14.0,36.0,1080326.0,37027800.0
2024-03-31,CNR-M,NASSAU,4.0,23.0,158577.0,17571100.0
2024-03-31,CNR-M,OKALOOSA,101.0,181.0,1449044.0,161940148.0
2024-03-31,CNR-M,OKEECHOBEE,1.0,1.0,5597.0,652000.0
2024-03-31,CNR-M,ORANGE,23.0,29.0,157180.0,22763000.0
2024-03-31,CNR-M,OSCEOLA,6.0,63.0,807457.0,127344789.0
2024-03-31,CNR-M,PALM BEACH,152.0,211.0,2471483.0,201034094.0
2024-03-31,CNR-M,PASCO,24.0,37.0,225343.0,34653300.0
2024-03-31,CNR-M,PINELLAS,149.0,208.0,1058636.0,163712282.0
2024-03-31,CNR-M,POLK,10.0,14.0,84645.0,15182200.0
2024-03-31,CNR-M,PUTNAM,1.0,4.0,4972.0,3462800.0
2024-03-31,CNR-M,SANTA ROSA,58.0,85.0,661468.0,85906858.0
2024-03-31,CNR-M,SARASOTA,36.0,57.0,516872.0,67989400.0
2024-03-31,CNR-M,SEMINOLE,7.0,15.0,31891.0,5945300.0
2024-03-31,CNR-M,ST JOHNS,16.0,32.0,181672.0,20229000.0
2024-03-31,CNR-M,ST LUCIE,26.0,40.0,355188.0,28948500.0
2024-03-31,CNR-M,SUMTER,1.0,6.0,4665.0,741500.0
2024-03-31,CNR-M,VOLUSIA,52.0,114.0,642850.0,90298014.0
2024-03-31,CNR-M,WALTON,31.0,109.0,1587953.0,126494100.0
2024-03-31,CNR-M,WASHINGTON,3.0,3.0,14116.0,1642500.0
2024-03-31,CNR-W,BAY,71.0,185.0,1519561.0,121476763.0
2024-03-31,CNR-W,BREVARD,60.0,90.0,499689.0,41544988.0
2024-03-31,CNR-W,BROWARD,686.0,894.0,7571743.0,502660236.0
2024-03-31,CNR-W,CHARLOTTE,9.0,20.0,165663.0,11423500.0
2024-03-31,CNR-W,COLLIER,72.0,108.0,1078232.0,72911188.0
2024-03-31,CNR-W,DUVAL,16.0,18.0,55983.0,8164000.0
2024-03-31,CNR-W,ESCAMBIA,207.0,321.0,2167476.0,194732103.0
2024-03-31,CNR-W,FLAGLER,14.0,21.0,110894.0,8820000.0
2024-03-31,CNR-W,FRANKLIN,7.0,8.0,44024.0,4064000.0
2024-03-31,CNR-W,GULF,1.0,1.0,6536.0,1000000.0
2024-03-31,CNR-W,HERNANDO,5.0,8.0,45921.0,3868250.0
2024-03-31,CNR-W,INDIAN RIVER,31.0,68.0,823108.0,40885009.0
2024-03-31,CNR-W,LEE,74.0,176.0,1473441.0,112332945.0
2024-03-31,CNR-W,LEVY,6.0,11.0,58801.0,4560000.0
2024-03-31,CNR-W,MANATEE,49.0,145.0,880681.0,73978200.0
2024-03-31,CNR-W,MIAMI-DADE,821.0,1048.0,10565229.0,564313524.0
2024-03-31,CNR-W,MONROE,581.0,1134.0,16639161.0,674985056.0
2024-03-31,CNR-W,NASSAU,2.0,4.0,39323.0,3321000.0
2024-03-31,CNR-W,OKALOOSA,15.0,192.0,1527559.0,106410800.0
2024-03-31,CNR-W,PALM BEACH,770.0,1002.0,8093408.0,510421466.0
2024-03-31,CNR-W,PASCO,5.0,5.0,20778.0,1795000.0
2024-03-31,CNR-W,PINELLAS,142.0,229.0,1495804.0,119983648.0
2024-03-31,CNR-W,SANTA ROSA,26.0,32.0,371483.0,18483500.0
2024-03-31,CNR-W,SARASOTA,233.0,512.0,2673825.0,216856663.0
2024-03-31,CNR-W,ST JOHNS,7.0,13.0,93956.0,8983000.0
2024-03-31,CNR-W,ST LUCIE,6.0,8.0,97727.0,5285000.0
2024-03-31,CNR-W,VOLUSIA,140.0,206.0,992663.0,107598048.0
2024-03-31,CNR-W,WAKULLA,2.0,8.0,29983.0,3121000.0
2024-03-31,CNR-W,WALTON,60.0,142.0,1030849.0,89283922.0
2024-04-30,PLA PR-M,ALACHUA,3625.0,3625.0,4811451.0,1122123777.0
2024-04-30,PLA PR-M,BAKER,494.0,494.0,573024.0,89184371.0
2024-04-30,PLA PR-M,BAY,6774.0,6774.0,16422210.0,2092542343.0
2024-04-30,PLA PR-M,BRADFORD,442.0,442.0,578639.0,97492816.0
2024-04-30,PLA PR-M,BREVARD,51002.0,51002.0,125599515.0,21085071035.0
2024-04-30,PLA PR-M,BROWARD,123177.0,123177.0,412590283.0,34045243733.0
2024-04-30,PLA PR-M,CALHOUN,132.0,132.0,244780.0,41439197.0
2024-04-30,PLA PR-M,CHARLOTTE,13576.0,13576.0,31985266.0,5042420986.0
2024-04-30,PLA PR-M,CITRUS,6811.0,6811.0,10636790.0,1810250171.0
2024-04-30,PLA PR-M,CLAY,4518.0,4518.0,7316092.0,1833375232.0
2024-04-30,PLA PR-M,COLLIER,8920.0,8920.0,27309486.0,3123768314.0
2024-04-30,PLA PR-M,COLUMBIA,819.0,819.0,1179020.0,198102973.0
2024-04-30,PLA PR-M,DESOTO,708.0,708.0,1612645.0,198051960.0
2024-04-30,PLA PR-M,DIXIE,570.0,570.0,831832.0,90447240.0
2024-04-30,PLA PR-M,DUVAL,22987.0,22987.0,39881428.0,8789495973.0
2024-04-30,PLA PR-M,ESCAMBIA,8936.0,8936.0,25363257.0,3323964711.0
2024-04-30,PLA PR-M,FLAGLER,3450.0,3450.0,7534869.0,1486488227.0
2024-04-30,PLA PR-M,FRANKLIN,452.0,452.0,1663961.0,138317785.0
2024-04-30,PLA PR-M,GADSDEN,993.0,993.0,1627302.0,341629315.0
2024-04-30,PLA PR-M,GILCHRIST,526.0,526.0,687358.0,93311288.0
2024-04-30,PLA PR-M,GLADES,554.0,554.0,1215067.0,144834447.0
2024-04-30,PLA PR-M,GULF,271.0,271.0,732798.0,63063845.0
2024-04-30,PLA PR-M,HAMILTON,78.0,78.0,136095.0,21122550.0
2024-04-30,PLA PR-M,HARDEE,337.0,337.0,658197.0,80099696.0
2024-04-30,PLA PR-M,HENDRY,1159.0,1159.0,3041468.0,342511351.0
2024-04-30,PLA PR-M,HERNANDO,25068.0,25068.0,42967475.0,10293597429.0
2024-04-30,PLA PR-M,HIGHLANDS,4858.0,4858.0,8399639.0,1169485829.0
2024-04-30,PLA PR-M,HILLSBOROUGH,63821.0,63821.0,143870538.0,25243755030.0
2024-04-30,PLA PR-M,HOLMES,403.0,403.0,742176.0,145120530.0
2024-04-30,PLA PR-M,INDIAN RIVER,9415.0,9415.0,27135893.0,3371750865.0
2024-04-30,PLA PR-M,JACKSON,918.0,918.0,1602703.0,309336835.0
2024-04-30,PLA PR-M,JEFFERSON,301.0,301.0,431150.0,69969734.0
2024-04-30,PLA PR-M,LAFAYETTE,156.0,156.0,278074.0,35271655.0
2024-04-30,PLA PR-M,LAKE,15055.0,15055.0,25329818.0,5734437029.0
2024-04-30,PLA PR-M,LEE,29572.0,29572.0,68658862.0,9914649269.0
2024-04-30,PLA PR-M,LEON,4699.0,4699.0,5889999.0,1563104707.0
2024-04-30,PLA PR-M,LEVY,1475.0,1475.0,2131315.0,261858497.0
2024-04-30,PLA PR-M,LIBERTY,104.0,104.0,134031.0,20088820.0
2024-04-30,PLA PR-M,MADISON,212.0,212.0,326309.0,47679004.0
2024-04-30,PLA PR-M,MANATEE,18885.0,18885.0,40202160.0,6809811178.0
2024-04-30,PLA PR-M,MARION,6932.0,6932.0,10089433.0,2083795752.0
2024-04-30,PLA PR-M,MARTIN,8961.0,8961.0,33048241.0,3498453274.0
2024-04-30,PLA PR-M,MIAMI-DADE,175932.0,175932.0,608485921.0,48961844504.0
2024-04-30,PLA PR-M,MONROE,3214.0,3214.0,15732425.0,1306992773.0
2024-04-30,PLA PR-M,NASSAU,1303.0,1303.0,2407142.0,403649873.0
2024-04-30,PLA PR-M,OKALOOSA,9589.0,9589.0,27497896.0,3882301924.0
2024-04-30,PLA PR-M,OKEECHOBEE,1601.0,1601.0,3946199.0,460741531.0
2024-04-30,PLA PR-M,ORANGE,44589.0,44589.0,93867024.0,17429395131.0
2024-04-30,PLA PR-M,OSCEOLA,19517.0,19517.0,38622425.0,7581566442.0
