event_id,total_damage_usd
FL_era5_reanalcal_03854,202490.92005072988
FL_era5_reanalcal_03855,3911811599.9809966
FL_era5_reanalcal_03856,0.0
FL_era5_reanalcal_03857,11406275200.87547
FL_era5_reanalcal_03858,0.0
FL_era5_reanalcal_03859,0.0
FL_era5_reanalcal_03860,0.0
FL_era5_reanalcal_03861,2854519870.1033463
FL_era5_reanalcal_03862,85445788530.64119
FL_era5_reanalcal_03863,0.0
FL_era5_reanalcal_03864,622035849.5715984
FL_era5_reanalcal_03865,0.0
FL_era5_reanalcal_03866,0.0
FL_era5_reanalcal_03867,49366482.7172729
FL_era5_reanalcal_03868,0.0
FL_era5_reanalcal_03869,51240005.73578705
FL_era5_reanalcal_03870,0.0
FL_era5_reanalcal_03871,0.0
FL_era5_reanalcal_03872,0.0
FL_era5_reanalcal_03873,34258016257.66312
FL_era5_reanalcal_03874,0.0
FL_era5_reanalcal_03875,43419074622.5721
FL_era5_reanalcal_03876,0.0
FL_era5_reanalcal_03877,0.0
FL_era5_reanalcal_03878,0.0
FL_era5_reanalcal_03879,0.0
FL_era5_reanalcal_03880,0.0
FL_era5_reanalcal_03881,0.0
FL_era5_reanalcal_03882,0.0
FL_era5_reanalcal_03883,0.0
FL_era5_reanalcal_03884,4325.7976493650185
FL_era5_reanalcal_03885,0.0
FL_era5_reanalcal_03886,10115403147.279692
FL_era5_reanalcal_03887,0.0
FL_era5_reanalcal_03888,144390144415.85446
FL_era5_reanalcal_03889,928687.1989095997
FL_era5_reanalcal_03890,0.0
FL_era5_reanalcal_03891,0.0
FL_era5_reanalcal_03892,6393541566.903348
FL_era5_reanalcal_03893,0.0
FL_era5_reanalcal_03894,0.0
FL_era5_reanalcal_03895,9449824359.199326
FL_era5_reanalcal_03896,65839351152.93985
FL_era5_reanalcal_03897,0.0
FL_era5_reanalcal_03898,553146.9448455201
FL_era5_reanalcal_03899,0.0
FL_era5_reanalcal_03900,0.0
FL_era5_reanalcal_03901,0.0
FL_era5_reanalcal_03902,249226915165.63153
FL_era5_reanalcal_03903,2462891202.5049644
FL_era5_reanalcal_03904,52534.60414853983
FL_era5_reanalcal_03905,11015682430.673918
FL_era5_reanalcal_03906,0.0
FL_era5_reanalcal_03907,2739071243.2125583
FL_era5_reanalcal_03908,0.0
FL_era5_reanalcal_03909,0.0
FL_era5_reanalcal_03910,14839698689.883537
FL_era5_reanalcal_03911,0.0
FL_era5_reanalcal_03912,0.0
FL_era5_reanalcal_03913,20008752722.892437
FL_era5_reanalcal_03914,0.0
FL_era5_reanalcal_03915,784099386.5967379
FL_era5_reanalcal_03916,5792703180.759233
FL_era5_reanalcal_03917,0.0
FL_era5_reanalcal_03918,22962864.229521945
FL_era5_reanalcal_03919,0.0
FL_era5_reanalcal_03920,60763814.45247961
FL_era5_reanalcal_03921,116374478607.50015
FL_era5_reanalcal_03922,0.0
FL_era5_reanalcal_03923,0.0
FL_era5_reanalcal_03924,74587161537.49347
FL_era5_reanalcal_03925,0.0
FL_era5_reanalcal_03926,0.0
FL_era5_reanalcal_03927,0.0
FL_era5_reanalcal_03928,0.0
FL_era5_reanalcal_03929,117449669779.2832
FL_era5_reanalcal_03930,0.0
FL_era5_reanalcal_03931,12900989340.853363
FL_era5_reanalcal_03932,3708373.195211675
FL_era5_reanalcal_03933,100203341.62862585
FL_era5_reanalcal_03934,0.0
FL_era5_reanalcal_03935,0.0
FL_era5_reanalcal_03936,446537139.8707244
FL_era5_reanalcal_03937,0.0
FL_era5_reanalcal_03938,0.0
FL_era5_reanalcal_03939,0.0
FL_era5_reanalcal_03940,9839746.268868053
FL_era5_reanalcal_03941,0.0
FL_era5_reanalcal_03942,0.0
FL_era5_reanalcal_03943,184835098243.6709
FL_era5_reanalcal_03944,0.0
FL_era5_reanalcal_03945,0.0
FL_era5_reanalcal_03946,50247772070.99327
FL_era5_reanalcal_03947,0.0
FL_era5_reanalcal_03948,5833983881.845413
FL_era5_reanalcal_03949,0.0
FL_era5_reanalcal_03950,0.0
FL_era5_reanalcal_03951,0.0
FL_era5_reanalcal_03952,204890907.11116192
FL_era5_reanalcal_03953,90327217.89633048
FL_era5_reanalcal_03954,48225768358.64687
FL_era5_reanalcal_03955,0.0
FL_era5_reanalcal_03956,8444349.569354178
FL_era5_reanalcal_03957,0.0
FL_era5_reanalcal_03958,0.0
FL_era5_reanalcal_03959,12712.75111354336
FL_era5_reanalcal_03960,0.0
FL_era5_reanalcal_03961,0.0
FL_era5_reanalcal_03962,0.0
FL_era5_reanalcal_03963,248968.97177984714
FL_era5_reanalcal_03964,0.0
FL_era5_reanalcal_03965,0.0
FL_era5_reanalcal_03966,0.0
FL_era5_reanalcal_03967,52146.98905543495
FL_era5_reanalcal_03968,0.0
FL_era5_reanalcal_03969,0.0
FL_era5_reanalcal_03970,0.0
FL_era5_reanalcal_03971,5070279.809919557
FL_era5_reanalcal_03972,617499541.594934
FL_era5_reanalcal_03973,0.0
FL_era5_reanalcal_03974,0.0
FL_era5_reanalcal_03975,2181359477.8400917
FL_era5_reanalcal_03976,3782876.836393441
FL_era5_reanalcal_03977,0.0
FL_era5_reanalcal_03978,109290478543.10434
FL_era5_reanalcal_03979,0.0
FL_era5_reanalcal_03980,0.0
FL_era5_reanalcal_03981,0.0
FL_era5_reanalcal_03982,0.0
FL_era5_reanalcal_03983,0.0
FL_era5_reanalcal_03984,73439713997.83498
FL_era5_reanalcal_03985,66161343.692740396
FL_era5_reanalcal_03986,18944039458.9055
FL_era5_reanalcal_03987,0.0
FL_era5_reanalcal_03988,0.0
FL_era5_reanalcal_03989,1357951.0588889322
FL_era5_reanalcal_03990,0.0
FL_era5_reanalcal_03991,82825383874.1495
FL_era5_reanalcal_03992,8329926960.650381
FL_era5_reanalcal_03993,0.0
FL_era5_reanalcal_03994,0.0
FL_era5_reanalcal_03995,0.0
FL_era5_reanalcal_03996,76192929.39531472
FL_era5_reanalcal_03997,813376140.3967092
FL_era5_reanalcal_03998,0.0
FL_era5_reanalcal_03999,0.0
FL_era5_reanalcal_04000,4648662801.318365
FL_era5_reanalcal_04001,30858752.549871832
FL_era5_reanalcal_04002,0.0
FL_era5_reanalcal_04003,0.0
FL_era5_reanalcal_04004,736759.0369299018
FL_era5_reanalcal_04005,0.0
FL_era5_reanalcal_04006,17295418521.12295
FL_era5_reanalcal_04007,0.0
FL_era5_reanalcal_04008,0.0
FL_era5_reanalcal_04009,98959874394.88683
FL_era5_reanalcal_04010,0.0
FL_era5_reanalcal_04011,5574552572.740753
FL_era5_reanalcal_04012,0.0
FL_era5_reanalcal_04013,0.0
FL_era5_reanalcal_04014,81042943.99461217
FL_era5_reanalcal_04015,0.0
FL_era5_reanalcal_04016,0.0
FL_era5_reanalcal_04017,0.0
FL_era5_reanalcal_04018,0.0
FL_era5_reanalcal_04019,247190662044.6785
FL_era5_reanalcal_04020,337689794.6755645
FL_era5_reanalcal_04021,738073974.375572
FL_era5_reanalcal_04022,5418725185.656757
FL_era5_reanalcal_04023,101496.84301654929
FL_era5_reanalcal_04024,172593.54394227712
FL_era5_reanalcal_04025,10460003.266044684
FL_era5_reanalcal_04026,0.0
FL_era5_reanalcal_04027,66479613.952882454
FL_era5_reanalcal_04028,8171667271.116526
FL_era5_reanalcal_04029,0.0
FL_era5_reanalcal_04030,0.0
FL_era5_reanalcal_04031,89899788.30168508
FL_era5_reanalcal_04032,209377579.88405728
FL_era5_reanalcal_04033,0.0
FL_era5_reanalcal_04034,0.0
FL_era5_reanalcal_04035,1795196899.8019223
FL_era5_reanalcal_04036,2704002963.2798543
FL_era5_reanalcal_04037,0.0
FL_era5_reanalcal_04038,3122772840.427292
FL_era5_reanalcal_04039,0.0
FL_era5_reanalcal_04040,27403482156.628643
FL_era5_reanalcal_04041,9372282.846686421
FL_era5_reanalcal_04042,210381000.53655466
FL_era5_reanalcal_04043,0.0
FL_era5_reanalcal_04044,0.0
FL_era5_reanalcal_04045,1528247479.9479227
FL_era5_reanalcal_04046,37601037748.83552
FL_era5_reanalcal_04047,34866353114.33729
FL_era5_reanalcal_04048,0.0
FL_era5_reanalcal_04049,87108623.17541113
FL_era5_reanalcal_04050,251548700980.15778
FL_era5_reanalcal_04051,6001.314589478514
FL_era5_reanalcal_04052,0.0
FL_era5_reanalcal_04053,43968057.56658833
FL_era5_reanalcal_04054,0.0
FL_era5_reanalcal_04055,218913760238.73108
FL_era5_reanalcal_04056,799472998.1178219
FL_era5_reanalcal_04057,0.0
FL_era5_reanalcal_04058,182015803725.18228
FL_era5_reanalcal_04059,382096482.3729598
FL_era5_reanalcal_04060,545175538.7822005
FL_era5_reanalcal_04061,859770.5726953391
FL_era5_reanalcal_04062,0.0
FL_era5_reanalcal_04063,77889696464.46255
FL_era5_reanalcal_04064,1177683907.1095853
FL_era5_reanalcal_04065,0.0
FL_era5_reanalcal_04066,24819098677.88421
FL_era5_reanalcal_04067,38821050449.324524
FL_era5_reanalcal_04068,132956009.24642901
FL_era5_reanalcal_04069,0.0
FL_era5_reanalcal_04070,15150.507999657635
FL_era5_reanalcal_04071,0.0
FL_era5_reanalcal_04072,532003.8772152005
FL_era5_reanalcal_04073,132159521.86428282
FL_era5_reanalcal_04074,3216048.2508914745
FL_era5_reanalcal_04075,23786124.652183928
FL_era5_reanalcal_04076,11885703.738521736
FL_era5_reanalcal_04077,1162606486.8535662
FL_era5_reanalcal_04078,0.0
FL_era5_reanalcal_04079,0.0
FL_era5_reanalcal_04080,0.0
FL_era5_reanalcal_04081,0.0
FL_era5_reanalcal_04082,0.0
FL_era5_reanalcal_04083,82943188.97026277
FL_era5_reanalcal_04084,3790406617.892633
FL_era5_reanalcal_04085,1171516874.0507674
FL_era5_reanalcal_04086,0.0
FL_era5_reanalcal_04087,47559562.998996586
FL_era5_reanalcal_04088,1060890290.9663533
FL_era5_reanalcal_04089,32601608140.177315
FL_era5_reanalcal_04090,0.0
FL_era5_reanalcal_04091,0.0
FL_era5_reanalcal_04092,0.0
FL_era5_reanalcal_04093,385882977121.84674
FL_era5_reanalcal_04094,0.0
FL_era5_reanalcal_04095,0.0
FL_era5_reanalcal_04096,0.0
FL_era5_reanalcal_04097,6118200134.03967
FL_era5_reanalcal_04098,0.0
FL_era5_reanalcal_04099,0.0
FL_era5_reanalcal_04100,32182680.102264665
FL_era5_reanalcal_04101,73767715.76085089
FL_era5_reanalcal_04102,0.0
FL_era5_reanalcal_04103,0.0
FL_era5_reanalcal_04104,0.0
FL_era5_reanalcal_04105,785217528.9738307
FL_era5_reanalcal_04106,22464891528.09346
FL_era5_reanalcal_04107,0.0
FL_era5_reanalcal_04108,0.0
FL_era5_reanalcal_04109,13930611.763887718
FL_era5_reanalcal_04110,2013966.641352821
FL_era5_reanalcal_04111,0.0
FL_era5_reanalcal_04112,300028319.1400783
FL_era5_reanalcal_04113,0.0
FL_era5_reanalcal_04114,0.0
FL_era5_reanalcal_04115,3416550629.1320047
FL_era5_reanalcal_04116,0.0
FL_era5_reanalcal_04117,0.0
FL_era5_reanalcal_04118,0.0
FL_era5_reanalcal_04119,17186169.480294414
FL_era5_reanalcal_04120,0.0
FL_era5_reanalcal_04121,7133128330.418323
FL_era5_reanalcal_04122,8315774118.552628
FL_era5_reanalcal_04123,47127266.517609365
FL_era5_reanalcal_04124,0.0
FL_era5_reanalcal_04125,3727505827.2379284
FL_era5_reanalcal_04126,125431904557.09325
FL_era5_reanalcal_04127,58193436.94191678
FL_era5_reanalcal_04128,0.0
FL_era5_reanalcal_04129,237877181550.12314
FL_era5_reanalcal_04130,0.0
FL_era5_reanalcal_04131,16807807469.634636
FL_era5_reanalcal_04132,31584482.660851642
FL_era5_reanalcal_04133,0.0
FL_era5_reanalcal_04134,3356392926.2035027
FL_era5_reanalcal_04135,72229.48375999185
FL_era5_reanalcal_04136,496547235.7937225
FL_era5_reanalcal_04137,78201432403.60509
FL_era5_reanalcal_04138,0.0
FL_era5_reanalcal_04139,0.0
FL_era5_reanalcal_04140,220088351.33016667
FL_era5_reanalcal_04141,267960645621.5774
FL_era5_reanalcal_04142,55197581.35681686
FL_era5_reanalcal_04143,0.0
FL_era5_reanalcal_04144,177355493441.89246
FL_era5_reanalcal_04145,0.0
FL_era5_reanalcal_04146,0.0
FL_era5_reanalcal_04147,0.0
FL_era5_reanalcal_04148,267109323.18301553
FL_era5_reanalcal_04149,4247023.786385719
FL_era5_reanalcal_04150,37.71345931320624
FL_era5_reanalcal_04151,0.0
FL_era5_reanalcal_04152,0.0
FL_era5_reanalcal_04153,32219269.17354403
FL_era5_reanalcal_04154,0.0
FL_era5_reanalcal_04155,0.0
FL_era5_reanalcal_04156,746549.1272574766
FL_era5_reanalcal_04157,14648717281.82441
FL_era5_reanalcal_04158,39339042857.14587
FL_era5_reanalcal_04159,0.0
FL_era5_reanalcal_04160,90308717.36609858
FL_era5_reanalcal_04161,0.0
FL_era5_reanalcal_04162,0.0
FL_era5_reanalcal_04163,1223785462.169515
FL_era5_reanalcal_04164,0.0
FL_era5_reanalcal_04165,1887389679.243825
FL_era5_reanalcal_04166,0.0
FL_era5_reanalcal_04167,644765.8517324605
FL_era5_reanalcal_04168,0.0
FL_era5_reanalcal_04169,969616517.0081983
FL_era5_reanalcal_04170,461942364581.8755
FL_era5_reanalcal_04171,0.0
FL_era5_reanalcal_04172,77547261.06448582
FL_era5_reanalcal_04173,4930508.10656354
FL_era5_reanalcal_04174,0.0
FL_era5_reanalcal_04175,11447039854.04041
FL_era5_reanalcal_04176,0.0
FL_era5_reanalcal_04177,5224975710.470596
FL_era5_reanalcal_04178,256338322896.50848
FL_era5_reanalcal_04179,0.0
FL_era5_reanalcal_04180,5597291.304796815
FL_era5_reanalcal_04181,1211974197.4173186
FL_era5_reanalcal_04182,15058176575.983957
FL_era5_reanalcal_04183,548832.7594571338
FL_era5_reanalcal_04184,0.0
FL_era5_reanalcal_04185,0.0
FL_era5_reanalcal_04186,150274.2968311453
FL_era5_reanalcal_04187,18061119.095212743
FL_era5_reanalcal_04188,37661550.49310722
FL_era5_reanalcal_04189,0.0
FL_era5_reanalcal_04190,0.0
FL_era5_reanalcal_04191,1798435.2481829436
FL_era5_reanalcal_04192,0.0
FL_era5_reanalcal_04193,347975491.06271875
FL_era5_reanalcal_04194,1611264282.1263227
FL_era5_reanalcal_04195,194929.3626514458
FL_era5_reanalcal_04196,6203373826.126708
FL_era5_reanalcal_04197,79779.53640004607
FL_era5_reanalcal_04198,464462223.07899976
FL_era5_reanalcal_04199,0.0
FL_era5_reanalcal_04200,841668.6656401223
FL_era5_reanalcal_04201,1839142646.476265
FL_era5_reanalcal_04202,272081277.4819296
FL_era5_reanalcal_04203,0.0
FL_era5_reanalcal_04204,1985135.1541064961
FL_era5_reanalcal_04205,0.0
FL_era5_reanalcal_04206,12705493537.816488
FL_era5_reanalcal_04207,499379025.75393426
FL_era5_reanalcal_04208,0.0
FL_era5_reanalcal_04209,0.0
FL_era5_reanalcal_04210,94123881.28955416
FL_era5_reanalcal_04211,534261056.75005597
FL_era5_reanalcal_04212,0.0
FL_era5_reanalcal_04213,2788712933.8915806
FL_era5_reanalcal_04214,0.0
FL_era5_reanalcal_04215,0.0
FL_era5_reanalcal_04216,21724221459.556114
FL_era5_reanalcal_04217,0.0
FL_era5_reanalcal_04218,25351037189.72633
FL_era5_reanalcal_04219,10670392.213049969
FL_era5_reanalcal_04220,0.0
FL_era5_reanalcal_04221,33617191.54973885
FL_era5_reanalcal_04222,10902494.331453208
FL_era5_reanalcal_04223,0.0
FL_era5_reanalcal_04224,38117226.610892646
FL_era5_reanalcal_04225,5255342618.882526
FL_era5_reanalcal_04226,59518200137.059074
FL_era5_reanalcal_04227,344042297.7143924
FL_era5_reanalcal_04228,0.0
FL_era5_reanalcal_04229,0.0
FL_era5_reanalcal_04230,1513.4491265733952
FL_era5_reanalcal_04231,0.0
FL_era5_reanalcal_04232,51505117.3300413
FL_era5_reanalcal_04233,0.0
FL_era5_reanalcal_04234,13598947537.689785
FL_era5_reanalcal_04235,0.0
FL_era5_reanalcal_04236,3596594.9534024163
FL_era5_reanalcal_04237,841604915.1477462
FL_era5_reanalcal_04238,214823264246.03833
FL_era5_reanalcal_04239,0.0
FL_era5_reanalcal_04240,0.0
FL_era5_reanalcal_04241,0.0
FL_era5_reanalcal_04242,348458958.46919394
FL_era5_reanalcal_04243,0.0
FL_era5_reanalcal_04244,0.0
FL_era5_reanalcal_04245,33986055668.249004
FL_era5_reanalcal_04246,0.0
FL_era5_reanalcal_04247,36694892854.002625
FL_era5_reanalcal_04248,0.0
FL_era5_reanalcal_04249,17807195.656565867
FL_era5_reanalcal_04250,0.0
FL_era5_reanalcal_04251,0.0
FL_era5_reanalcal_04252,0.0
FL_era5_reanalcal_04253,10178280747.9132
FL_era5_reanalcal_04254,0.0
FL_era5_reanalcal_04255,209754177003.82245
FL_era5_reanalcal_04256,0.0
FL_era5_reanalcal_04257,0.0
FL_era5_reanalcal_04258,8141876.340759403
FL_era5_reanalcal_04259,30100529.158941966
FL_era5_reanalcal_04260,0.0
FL_era5_reanalcal_04261,8215652925.978905
FL_era5_reanalcal_04262,17760149.31034323
FL_era5_reanalcal_04263,387789560.7337132
FL_era5_reanalcal_04264,1.7594303773836424
FL_era5_reanalcal_04265,125.50610625809472
FL_era5_reanalcal_04266,0.0
FL_era5_reanalcal_04267,12945362354.101688
FL_era5_reanalcal_04268,0.0
FL_era5_reanalcal_04269,0.0
FL_era5_reanalcal_04270,0.0
FL_era5_reanalcal_04271,353455941.0765073
FL_era5_reanalcal_04272,63250553.71089359
FL_era5_reanalcal_04273,0.0
FL_era5_reanalcal_04274,163211926637.5492
FL_era5_reanalcal_04275,0.0
FL_era5_reanalcal_04276,400522436.0872124
FL_era5_reanalcal_04277,402794687883.61633
FL_era5_reanalcal_04278,0.0
FL_era5_reanalcal_04279,0.0
FL_era5_reanalcal_04280,118508513.81382267
FL_era5_reanalcal_04281,4389753.034720482
FL_era5_reanalcal_04282,0.0
FL_era5_reanalcal_04283,332422368.44251364
FL_era5_reanalcal_04284,1775.0278628178185
FL_era5_reanalcal_04285,0.0
FL_era5_reanalcal_04286,31969596.793454148
FL_era5_reanalcal_04287,10058556064.669804
FL_era5_reanalcal_04288,0.0
FL_era5_reanalcal_04289,0.0
FL_era5_reanalcal_04290,387815922.5693987
FL_era5_reanalcal_04291,0.0
FL_era5_reanalcal_04292,1525585613.6921532
FL_era5_reanalcal_04293,936824415.8824731
FL_era5_reanalcal_04294,0.0
FL_era5_reanalcal_04295,0.0
FL_era5_reanalcal_04296,80404942.5459852
FL_era5_reanalcal_04297,0.0
FL_era5_reanalcal_04298,0.0
FL_era5_reanalcal_04299,0.0
FL_era5_reanalcal_04300,0.0
FL_era5_reanalcal_04301,142394080.46964356
FL_era5_reanalcal_04302,800709853.0573059
FL_era5_reanalcal_04303,0.0
FL_era5_reanalcal_04304,0.0
FL_era5_reanalcal_04305,0.0
FL_era5_reanalcal_04306,0.0
FL_era5_reanalcal_04307,3366781.044664478
FL_era5_reanalcal_04308,3387991.7218223866
FL_era5_reanalcal_04309,172328273034.54846
FL_era5_reanalcal_04310,0.0
FL_era5_reanalcal_04311,0.0
FL_era5_reanalcal_04312,0.0
FL_era5_reanalcal_04313,0.0
FL_era5_reanalcal_04314,0.0
FL_era5_reanalcal_04315,0.0
FL_era5_reanalcal_04316,139883256.38127154
FL_era5_reanalcal_04317,0.0
FL_era5_reanalcal_04318,0.0
FL_era5_reanalcal_04319,6563555.159561904
FL_era5_reanalcal_04320,78504.7206362533
FL_era5_reanalcal_04321,167988802381.07956
FL_era5_reanalcal_04322,38871652.883815296
FL_era5_reanalcal_04323,0.0
FL_era5_reanalcal_04324,0.0
FL_era5_reanalcal_04325,0.0
FL_era5_reanalcal_04326,0.0
FL_era5_reanalcal_04327,963498.0872261849
FL_era5_reanalcal_04328,81764330.8528128
FL_era5_reanalcal_04329,1078419635.8700564
FL_era5_reanalcal_04330,838268227.8264742
FL_era5_reanalcal_04331,3614982993.556978
FL_era5_reanalcal_04332,12071834350.018177
FL_era5_reanalcal_04333,0.0
FL_era5_reanalcal_04334,76458247808.2602
FL_era5_reanalcal_04335,0.0
FL_era5_reanalcal_04336,0.0
FL_era5_reanalcal_04337,107062183852.47531
FL_era5_reanalcal_04338,7386366775.220006
FL_era5_reanalcal_04339,62545.9408731184
FL_era5_reanalcal_04340,0.0
FL_era5_reanalcal_04341,0.0
FL_era5_reanalcal_04342,0.0
FL_era5_reanalcal_04343,0.0
FL_era5_reanalcal_04344,0.0
FL_era5_reanalcal_04345,0.0
FL_era5_reanalcal_04346,1131827072.2170558
FL_era5_reanalcal_04347,14487533193.7423
FL_era5_reanalcal_04348,0.0
FL_era5_reanalcal_04349,0.0
FL_era5_reanalcal_04350,0.0
FL_era5_reanalcal_04351,0.0
FL_era5_reanalcal_04352,878176.6183416592
FL_era5_reanalcal_04353,2242848504.8339796
FL_era5_reanalcal_04354,0.0
FL_era5_reanalcal_04355,0.0
FL_era5_reanalcal_04356,701.9414115343754
FL_era5_reanalcal_04357,101734209.9317069
FL_era5_reanalcal_04358,348113601097.05133
FL_era5_reanalcal_04359,0.0
FL_era5_reanalcal_04360,0.0
FL_era5_reanalcal_04361,0.0
FL_era5_reanalcal_04362,0.0
FL_era5_reanalcal_04363,1949496.0216110477
FL_era5_reanalcal_04364,0.0
FL_era5_reanalcal_04365,0.0
FL_era5_reanalcal_04366,0.0
FL_era5_reanalcal_04367,0.0
FL_era5_reanalcal_04368,0.0
FL_era5_reanalcal_04369,1427285865.5036597
FL_era5_reanalcal_04370,0.0
FL_era5_reanalcal_04371,0.0
FL_era5_reanalcal_04372,16240232060.63326
FL_era5_reanalcal_04373,0.0
FL_era5_reanalcal_04374,0.0
FL_era5_reanalcal_04375,0.0
FL_era5_reanalcal_04376,0.0
FL_era5_reanalcal_04377,5484365086.368539
FL_era5_reanalcal_04378,0.0
FL_era5_reanalcal_04379,0.0
FL_era5_reanalcal_04380,20560836352.428867
FL_era5_reanalcal_04381,0.0
FL_era5_reanalcal_04382,0.0
FL_era5_reanalcal_04383,1073639850.4732347
FL_era5_reanalcal_04384,1002567140.7835928
FL_era5_reanalcal_04385,0.0
FL_era5_reanalcal_04386,0.0
FL_era5_reanalcal_04387,20864.081275896006
FL_era5_reanalcal_04388,4539936064.492173
FL_era5_reanalcal_04389,1354060031.5730703
FL_era5_reanalcal_04390,650042268.6774563
FL_era5_reanalcal_04391,1964892142.980963
FL_era5_reanalcal_04392,0.0
FL_era5_reanalcal_04393,2474379622.9679794
FL_era5_reanalcal_04394,3723.393968325127
FL_era5_reanalcal_04395,0.0
FL_era5_reanalcal_04396,1644198528.3997915
FL_era5_reanalcal_04397,2140096.240604639
FL_era5_reanalcal_04398,10582303697.628143
FL_era5_reanalcal_04399,0.0
FL_era5_reanalcal_04400,0.0
FL_era5_reanalcal_04401,0.0
FL_era5_reanalcal_04402,80798006.81045619
FL_era5_reanalcal_04403,1415908667.429227
FL_era5_reanalcal_04404,18744122.956094682
FL_era5_reanalcal_04405,0.0
FL_era5_reanalcal_04406,0.0
FL_era5_reanalcal_04407,538224255.5775516
FL_era5_reanalcal_04408,2453639065.5632734
FL_era5_reanalcal_04409,0.0
FL_era5_reanalcal_04410,0.0
FL_era5_reanalcal_04411,144587.0346033427
FL_era5_reanalcal_04412,0.0
FL_era5_reanalcal_04413,0.0
FL_era5_reanalcal_04414,4710644862.259056
FL_era5_reanalcal_04415,65305395.94108803
FL_era5_reanalcal_04416,32147882.716868456
FL_era5_reanalcal_04417,194.72078259880843
FL_era5_reanalcal_04418,356522717.70188504
FL_era5_reanalcal_04419,43376488831.02339
FL_era5_reanalcal_04420,541660.799018504
FL_era5_reanalcal_04421,0.0
FL_era5_reanalcal_04422,89097327.02875708
FL_era5_reanalcal_04423,59391233768.825
FL_era5_reanalcal_04424,361534831.9683791
FL_era5_reanalcal_04425,0.0
FL_era5_reanalcal_04426,0.0
FL_era5_reanalcal_04427,0.0
FL_era5_reanalcal_04428,0.0
FL_era5_reanalcal_04429,126154292708.24136
FL_era5_reanalcal_04430,0.0
FL_era5_reanalcal_04431,8368980.343570431
FL_era5_reanalcal_04432,0.0
FL_era5_reanalcal_04433,1793632821.5979152
FL_era5_reanalcal_04434,0.0
FL_era5_reanalcal_04435,1613051721.091875
FL_era5_reanalcal_04436,0.0
FL_era5_reanalcal_04437,0.0
FL_era5_reanalcal_04438,257844585.69073898
FL_era5_reanalcal_04439,0.0
FL_era5_reanalcal_04440,9633624091.408646
FL_era5_reanalcal_04441,7990496999.984583
FL_era5_reanalcal_04442,0.0
FL_era5_reanalcal_04443,160903501.140517
FL_era5_reanalcal_04444,12209821123.011087
FL_era5_reanalcal_04445,0.0
FL_era5_reanalcal_04446,0.0
FL_era5_reanalcal_04447,0.0
FL_era5_reanalcal_04448,0.0
FL_era5_reanalcal_04449,272668.9221162512
FL_era5_reanalcal_04450,542510504.5474029
FL_era5_reanalcal_04451,0.0
FL_era5_reanalcal_04452,31112650192.812572
FL_era5_reanalcal_04453,766349317.6928822
FL_era5_reanalcal_04454,8083833662.734029
FL_era5_reanalcal_04455,0.0
FL_era5_reanalcal_04456,0.0
FL_era5_reanalcal_04457,967583087.9455427
FL_era5_reanalcal_04458,363522549.10114855
FL_era5_reanalcal_04459,94892838.3980381
FL_era5_reanalcal_04460,0.0
FL_era5_reanalcal_04461,0.0
FL_era5_reanalcal_04462,511727490.2896029
FL_era5_reanalcal_04463,0.0
FL_era5_reanalcal_04464,23807147543.852432
FL_era5_reanalcal_04465,0.0
FL_era5_reanalcal_04466,103919451.45023185
FL_era5_reanalcal_04467,0.0
FL_era5_reanalcal_04468,0.0
FL_era5_reanalcal_04469,866391663.6497971
FL_era5_reanalcal_04470,0.0
FL_era5_reanalcal_04471,0.0
FL_era5_reanalcal_04472,684742901.7174422
FL_era5_reanalcal_04473,4623206582.898493
FL_era5_reanalcal_04474,0.0
FL_era5_reanalcal_04475,1731700942.991235
FL_era5_reanalcal_04476,2042968604.0573459
FL_era5_reanalcal_04477,97422150.21865653
FL_era5_reanalcal_04478,301804019.07279485
FL_era5_reanalcal_04479,0.0
FL_era5_reanalcal_04480,0.0
FL_era5_reanalcal_04481,881430169.112409
FL_era5_reanalcal_04482,0.0
FL_era5_reanalcal_04483,0.0
FL_era5_reanalcal_04484,0.0
FL_era5_reanalcal_04485,34214301.50656541
FL_era5_reanalcal_04486,0.0
FL_era5_reanalcal_04487,0.0
FL_era5_reanalcal_04488,0.0
FL_era5_reanalcal_04489,0.0
FL_era5_reanalcal_04490,13570.759110778363
FL_era5_reanalcal_04491,70042224312.08571
FL_era5_reanalcal_04492,0.0
FL_era5_reanalcal_04493,0.0
FL_era5_reanalcal_04494,4372631859.615229
FL_era5_reanalcal_04495,1742681111.2545161
FL_era5_reanalcal_04496,0.0
FL_era5_reanalcal_04497,0.0
FL_era5_reanalcal_04498,0.0
FL_era5_reanalcal_04499,0.0
FL_era5_reanalcal_04500,0.0
FL_era5_reanalcal_04501,0.0
FL_era5_reanalcal_04502,0.0
FL_era5_reanalcal_04503,321.24064042997577
FL_era5_reanalcal_04504,0.0
FL_era5_reanalcal_04505,0.0
FL_era5_reanalcal_04506,289694089.2566703
FL_era5_reanalcal_04507,0.0
FL_era5_reanalcal_04508,0.0
FL_era5_reanalcal_04509,933108943.7488089
FL_era5_reanalcal_04510,2694490317.5754585
FL_era5_reanalcal_04511,3897359216.130535
FL_era5_reanalcal_04512,587524.8830508767
FL_era5_reanalcal_04513,0.0
FL_era5_reanalcal_04514,343624555252.60895
FL_era5_reanalcal_04515,0.0
FL_era5_reanalcal_04516,0.0
FL_era5_reanalcal_04517,0.0
FL_era5_reanalcal_04518,0.0
